,errands_car,errands_no_car,shopping_car,shopping_no_car,commuting_car,commuting_no_car,education_car,education_no_car,leisure_car,leisure_no_car,accompany_car,accompany_no_car,business_car,business_no_car
10620009,4.811759019605839,,6.372700292196817,,,,,,2.6843601189184456,,3.9678611910530384,,2.5085103373466158,
73365009,5.061886497879776,,7.519852646284547,,3.4794890598025647,,,,3.0028439302746452,,4.42570065684177,,,
93750190,3.2196509866943375,,5.850817622342338,,4.562228063390197,,2.8136726910570506,,2.145648560049254,,3.274688697897192,,,
64340008,3.2663235529552095,,3.640935179074269,3.959809545495017,2.9458268150908395,,3.8150430560696362,,2.145236652786644,1.7859376148977542,3.6431302842940814,,1.8763831149806185,
53820048,4.399760146527508,,4.25806154627058,,3.480186212851509,,3.6034497329788846,,2.1307963131073735,,3.623498525176026,,2.1122836297771093,
34010000,3.4264047740787933,,4.658309965002015,4.333658362042055,3.2069890146317457,1.3862943611198906,3.31393115414962,,2.0427284812005024,,3.6494645610529495,,2.3479937097078767,1.582184470259356
160520000,3.4954865280960914,3.281220710243122,4.867549076164294,3.9531671102149715,2.8349269103638544,,4.154096232770624,,2.2360217319646245,1.6816312314194923,4.366774673217082,,2.2255861783140287,
64390015,6.171417298327152,,8.128884917191115,,,,,,2.563921817818882,,5.842694757282431,,,
10585833,5.040465383984767,,6.167492710817522,,3.213882339543799,,,,2.471085323209253,,4.57447066108654,,,
81255014,2.607007014969162,,3.8025338348237177,,2.660652026533723,,2.3391621908730493,,1.8752744661900311,,3.064064901630856,,1.6297623799754795,
64310020,5.695368730683791,9.375428462846836,8.195574735822909,,3.389484765326134,,5.509067403096671,,2.7782706650152615,,5.9861030231970105,,,
91840136,2.5417439041000387,,3.476528516395287,,,,,,2.1269651315355564,,,,,
53340028,6.246289889529506,,8.698429596388232,,3.3025666948541437,,5.510363960724482,,2.880062723187719,,6.184437178027619,,2.4232605681432715,
65320003,4.637364124063546,,5.840682700610259,,2.9403077341336648,,3.25794038578162,,2.454697759823172,,4.376334146691595,,2.2755127688210512,
84175001,3.9102898125027403,,5.782368131468508,,3.254472090992056,,4.191031971530843,,2.428878421425123,1.6359766909843545,4.521312692889886,,2.3233272647154006,
84355001,2.8025267457057996,,3.66812557409249,,3.0308187681329612,,3.031372980384765,,2.10947557208252,1.4410122809283237,3.286070583111173,,1.9032622518254958,
33600004,4.538105616046802,,6.062876477140851,,3.252926326774595,,3.4231913148315782,,2.0232310654739023,,3.757085085073902,,,
146255501,,,,,,,,,2.3303923146150294,,,,,
55700028,3.3088216810845985,,5.335803087996812,,,,,,2.1927803524470937,,4.11157755400556,,,
94740126,3.16924820377146,,3.5823703756486465,,3.2091005437164997,,2.549494601060419,,1.9768404168075615,,3.4858990883558336,,2.1748067779455287,
51190000,2.9535426738976556,4.698561742131899,3.9268524660514097,,2.753435223844858,,3.2441333577845874,,2.141551966033077,,3.8304640921678854,,1.9416428833087365,
51120000,3.5786653343187673,3.9233553696500776,4.808031564318784,6.495576076594226,3.1080674146200047,1.3862943611198906,3.7906474895531463,2.075442856114862,2.2678994849789382,1.8763441523896383,4.080930330728977,1.7956060722943186,1.9729920156156684,
120620092,2.8668940044420332,,4.615039868683206,,3.5676528735445596,,3.6073814728948257,,2.3692799817566597,,4.214769207979775,,,
96770148,3.3648502911644314,,4.817804951430609,,3.2976655000142534,,3.1675337787554,,1.9494701797777518,,3.8130140013222733,,,
92750156,6.454461681182994,,8.698801226981312,,3.76779582691927,,5.51704006964344,,3.01798450319402,,6.274967507117889,,2.5913816969721966,
95735517,3.158739143208289,,3.516447980273252,,3.054453380207858,1.3862943611198906,3.3809515188176187,,1.8913478584819687,,3.5958544482815302,,,
95720132,5.668800595521268,,8.230688186423714,,3.18831627852115,,5.562784082917045,,2.7795536576930564,2.399161401033232,6.028676746018043,,2.229539969935767,
84160048,3.6666678328201407,,4.283761663630253,,2.92630532606353,1.3862943611198906,,,2.0734108279167844,,4.434877810126718,,,
65320011,3.824145048436577,,3.7139876397108518,,3.3013427128155204,,,,2.1005816953578647,,,,,
64330012,3.22197416352024,5.855564813176009,3.964890971083271,8.74511015946447,3.025651358464489,,,,2.116638994553066,,3.7004666744553223,,2.203411742892336,
92720151,6.994750264735908,,9.993741914823065,,4.3164579554829725,,6.423648439776471,,3.4016861367073528,,7.582381656860726,,2.899675493248291,
91890154,3.171790203427481,,4.8153643267018555,,3.284494705878962,,2.9395753562372913,,2.240599917426942,,3.8953222155167615,,1.9149793383686773,
130765668,4.508118459487,5.85644212748413,7.367822207960403,,3.6768943502299942,,3.956288093181888,,2.6693567757288266,,5.709600039108685,,3.097605351357413,
55580016,4.268529511397079,,4.980143738789999,,2.7367572420421977,,,,2.3042490152958495,1.844753687442205,4.095406048915571,,2.0892057053034097,
145220250,4.597547733008758,,,,,,,,,,,,,
160665051,5.16376551223018,,4.070849928949014,,3.1854489186424066,,3.7611973491205823,,2.3926517535799037,,,,,
31570006,3.4782533266912705,,4.587935425669601,,2.9953084476950624,,3.4081054970265523,,2.1377111223902383,,3.578322460139271,,2.1220943640198824,
10560050,2.9088744844027103,3.8328905709657333,3.573183168726398,3.8089481975144674,2.9038105773040517,,2.5124183502260258,1.9335537237068097,1.8485912940465934,,3.234860365842909,,1.7520537651198704,
53620028,3.1827820407710354,4.524082680177498,4.584115233283264,4.711748028683597,2.995396872128999,,2.3634796908059656,,2.1912416654594,,3.014354357976886,,1.9829791044303529,
84265004,5.902534860980413,,8.651912924559188,,,,,,2.779538319001981,,,,,
82255005,4.133573072928526,,4.959867694806048,,3.3137767994478717,,3.1233335274812952,,2.2061046556923696,,4.294527743669557,,2.1887606127172754,
64390011,2.31508220938155,,3.2222915106679517,,2.7790892067897373,,,,2.061486837084291,,,,,
64350017,3.903251132493523,,3.510173000844367,,2.8246250819853524,,,,2.0633513900573552,,3.1187728680482754,,,
94610000,3.7419468230614625,3.3971393949741255,5.267680486902974,10.02593856912338,3.1705114083810795,,2.992583947561807,,2.2360355416980653,,4.475430668471077,,1.9728103179509597,
96740163,,,7.230186312642411,,,,,,3.141345102676245,,,,2.2603094863323574,
59700024,3.197706007656782,,3.508752728282962,,2.765140443834657,,,,1.8817912616756225,,3.1114426120179455,,1.7303201440037363,
83365007,2.9469789847054844,,3.9655237427539376,,2.8528788365697957,,,,1.8235032949093821,,,,1.7004131492919183,
53700004,3.478471191800807,,5.165753874310046,,2.8442299298238702,,3.7613325126630337,,2.3367491947049293,,4.09551188031303,,2.345238782269074,
53340032,3.8361636605259215,,4.405901217766668,,3.146835778592722,,3.507286594864558,,2.2184258362521314,,3.906193903055518,,2.074428983199113,
84210000,3.3617139812188555,3.3857626163289964,4.11608327792,4.022505563231407,2.7302057645860924,1.3862943611198906,3.221601077997277,2.502853773777049,2.1406492989305628,1.8028939419894108,3.8268843453046926,,1.9839769077587883,
91895166,3.6645818884558246,,5.186789407735537,4.797046775788789,3.1925632785605984,,3.2446496473613253,,2.1723693800328823,,3.968648695433797,,,
96750117,5.023004673603379,,7.622496484353405,,3.591276747940004,,4.120950533666756,,2.6041388395215206,,5.544861671795123,,1.9583215936807414,
10545417,3.4585738132390644,,6.255638414451165,,4.010017757265381,,,,2.379484838259486,,,,1.8826748469584613,
53820016,3.3381833259854066,,5.432929839284471,,2.283576930292943,,3.7196835875156045,,2.530392063195192,,3.6902276751618883,,,
51580036,3.9342920069177207,,5.341467909714332,5.688198991505463,3.2015659595533177,,5.025417168624926,,2.3143901055225444,,5.28355499460474,,2.0329313685506296,
10530032,6.122393472271558,,8.482509003276602,14.578719323512862,3.487467996706915,,4.540646820355584,,2.836114636030042,2.336729927661792,5.34618556322521,,2.392629637419599,
53740004,6.098385937105694,,8.586599932759416,,3.7303404290003885,,,,2.671859452870531,,,,,
10605086,5.560209851186728,,,,3.895627855952097,,5.517555802758953,,3.49304129296072,,5.9847396154110655,,,
83275006,3.8097368048256564,,4.551395059926625,,3.0152451933205477,,4.0967300089799386,,2.189713149636661,,5.87279121321117,,1.8117657036695667,
83275001,4.975849901991336,,8.955784611672374,,3.4636550028315902,,,,2.9139860619425777,,6.301265743368082,,,
84165002,3.0867757858079465,,4.537167197944026,,2.9180695230667575,1.3862943611198906,3.37400636357794,,1.9660578770815071,,3.4062813332591486,,1.8924853563361967,
93745324,3.811530618012215,,6.196454159203472,,,,,,2.630710245290713,,,,,
100410513,5.261385528926175,,8.434903205378204,,3.7741814322220932,,,,2.750192868379312,,,,2.28125399126992,
10010000,3.8944696748147125,4.931694889092527,5.374228330907746,,3.091372130842897,,2.5443912457129607,,2.2504490018877283,2.0383849328266512,4.349279880037274,,2.0211521449909498,
64330011,3.4466339520209273,,3.641077495348912,,3.2441876064687696,,3.4561796581686743,,1.9060098982753166,,3.859383731117427,,,
91760126,3.049500708169865,,4.054958882166127,,3.3247147491166538,,2.6126443766688277,,2.667383876376898,,3.9158770920137997,,,
66360016,4.09711040635897,4.195542054342075,5.625108685753311,5.567433522081078,3.5385252578083315,,3.7409643702823754,,2.418910373410666,2.6334247656202017,4.731080965159429,,2.178767450583982,
64320014,3.458697108872186,3.1504193071075353,3.478981191422773,,,,,,1.8330646377960818,,,,,
83165003,4.252123458736675,4.411075488922076,7.1836903576414315,,3.534555163923169,,4.528721245046548,,2.721767292371128,1.9142824151977005,5.627916120351582,,2.423901537513423,
53700040,3.3733089934277753,,3.833511958064074,,2.638828097677611,,,,1.9402347083175222,,3.5586953413756426,,,
84355003,3.881647691511092,,5.483102867185314,,3.145208425135837,,4.155123087392869,,2.1340369029269093,1.7179674501809907,4.434447065653675,,1.891454767626968,
100430114,3.6337172395317485,,5.113929990974354,,3.032197147557426,1.3862943611198906,3.0116356145175884,,2.1150980337514627,,3.8634333089442356,,,
51170000,3.6071404918963124,4.033516196611581,4.471990909644634,,2.7971975190292038,,3.5361211427439976,,2.1254915117748325,1.4593731149122928,3.593751986291463,,1.8474500202827646,
95730127,3.1661171256830634,,4.684753697856506,8.700277461626206,2.8560374416971577,,2.9621049422759476,,1.960286704090527,,4.168617824326379,4.497386247669975,2.056335115631034,
120720477,3.7377509205824526,,4.706407815188837,4.4204647736318945,3.670078953061191,,3.942235996229783,,2.211266732991342,2.382877496386258,3.7600217059341703,,2.2492836997321013,
33530032,2.8425475331174916,,3.6065208001731084,,3.0650916215356068,,2.2729026066837603,,2.030914716003042,,3.2299396565871015,,,
81255004,4.078193910063691,,5.774957612005897,,3.105157478889012,,4.378233727019267,,2.39615156818199,,3.8863417795018402,,1.9704143632682434,
64130000,2.8428344721334273,2.80651681389344,3.422481344447524,4.371729092769692,2.6336311953546776,1.3862943611198906,2.660046710981783,,1.924891102986854,1.5324957701208284,3.1027493227942022,2.294494248671808,1.975626488560383,
93730126,7.296066245002174,,9.253776749961682,,3.769996934043409,,6.116534358643112,,3.308883765867774,,7.147204432530302,,,
10555546,,,,,4.008252227444694,,,,,,,,,
82265008,2.930291162764736,,4.386564059011914,,2.837439401523662,,,,1.9922510058132876,,5.828309253350891,,1.8928882644165723,
97750135,3.432491769175737,,4.088174957509378,,2.938824748978709,,2.9417419080498357,,2.1130100128443168,,3.638129990824381,,1.9140481136189436,
81195005,,,,,,,,,2.315151207407648,,,,2.427161078009278,
82355001,6.09155718359653,,8.696108993787783,,3.19234878832795,,5.578987687031017,,2.8813511504874283,,6.221130173898365,,2.366948881806758,
95650000,2.954461681288012,3.323836856573664,3.7251171994730843,5.597205837233063,3.2353817354618797,,3.009556411304199,,1.9267762747069452,1.6769997164019044,3.7359595598177133,,1.9918677583869724,2.0239939922767487
65310005,3.2260368812346685,,3.63652313852614,,2.6091240789659893,,2.850088668997818,,1.9704485319387142,1.4379124020974334,3.196029755298677,,2.098291859509967,
91840145,2.63059969211787,,5.352829182020329,,,,,,1.9284797936693352,,,,,
160630105,2.866884280459537,2.788655831926674,4.19819426985156,3.9446834586483916,3.1993889928659445,,2.6773480314988443,,1.9605594678592149,1.3862943611198906,3.3798876637433874,,1.6976583753747672,
94750156,4.536767828269645,,,,3.330203329318456,,,,2.0278820115052665,,,,,
33595405,3.9971425283229665,,5.538933654997198,,3.2705330827757253,,,,2.2780942325898286,,,,,
59110000,3.813528089134427,4.700279630981626,4.596071651059565,6.765035640751448,2.7541981388123093,1.3862943611198906,3.1619409929393942,2.909264226099543,2.1237165638828284,1.5996413190225511,3.620358693646102,3.756388554599104,2.0669882883968613,
83255006,4.432585753323709,,4.279275699783864,,,,3.631734385193114,,2.2892266878329144,,3.1308109842565854,,,
150820015,2.72075504008386,,3.56048041216544,,,,,,,,,,,
145240330,3.6789724710588865,,4.81776611476717,,,,,,2.2719199816557185,,4.673175604397466,,,
64350014,2.9470899759781686,,3.957070048794581,,2.7463007629947738,1.3862943611198906,2.701309771000867,,1.8677327147085727,1.5194707145997957,3.7170890505422234,,1.7864594499357855,
92760148,3.3469649083397104,,4.533204031654006,,3.331602299051156,,,,1.952003451790689,,3.3443696772043663,,,
95760151,5.500647243753117,,7.1987353063718205,,3.555694689924824,,5.569368573870123,,2.6051943471205674,,5.718135098803693,,,
51700048,3.2221741910039943,,5.199960329824368,,3.135868046770666,,3.755723112168527,,2.1184050427827934,,3.7955944123127874,,,
71380045,3.830693593460401,5.2816932597901545,4.984183703951711,,2.951415419424859,,3.802161437761482,,2.239155529631814,,4.007730827658137,,2.0063977515938163,
59580004,3.609748848519323,,4.498847304801904,,3.255956119882253,,2.8774445360850858,,2.292765620646061,,3.581622287221815,,1.9857368107441427,
97800124,3.073398712683928,,5.694804961304028,,3.339258108508701,,,,2.1201087566543384,,,,,
66320018,3.322539620649838,4.511887592100496,4.874592681881168,,3.275144031780193,,4.097684449044342,,2.1549714531115756,,4.218339482957196,,1.77888578006283,
160550000,3.094611998043618,3.0880661580008812,4.120212732870617,3.366496523543756,2.724358533004859,,3.0090344275653043,2.0569880484846528,2.0061184633707105,1.414908930337433,3.118935735710608,2.2158999900587366,1.9539331614280258,3.0092455086325525
73320024,2.6723252020886132,2.043354559869178,3.260413734235465,,3.4529979254910286,,2.1180548178462715,,1.9466445526372158,,3.1047943162604863,,1.9369021628237961,
33535401,6.271503441105412,,8.872799097886604,,3.262195341218725,,5.305424017705337,,3.1283364282184554,,7.309052485398003,,2.4914306069521595,
92610000,3.6267217480653304,2.373252417202722,4.398341062762938,3.551246819346018,3.321437841029512,,3.4398685847634614,,2.1329234141662234,1.4053262255781749,3.765588734804102,,1.8235403275070166,
92740194,5.263971103510738,,6.835942133734318,,3.643418720359518,,3.9262503112282103,,2.3818453477472925,,5.353221971630941,,,
53620020,4.340147285293571,,5.61277716823973,,3.1928034691065745,,3.6612730484681353,,2.4264093843643977,,5.588190341348829,,1.7113289932425548,
57580004,3.4908684382141626,,4.321609344720954,,2.9955687322973765,,3.5949640654000645,,2.0972718670704773,,4.099084800156469,,1.9728706015864845,
55700044,2.932861153900531,,3.86883115367078,,2.7848688072982766,,4.312810025305313,,2.2446605298570845,,3.901862470450428,,2.1025013544138678,
120700296,,,,,,,2.55691573108331,,,,3.414655234272246,,,
34050000,4.166724015704229,,6.040013731442491,,2.909268044153895,,2.991021305450861,,2.1834112291069054,,3.922543409790778,,2.015721568714764,
66310009,3.9692356034975345,5.261175295069012,5.048782362918403,7.331500753605444,3.336011294748606,1.3862943611198906,3.5144093023448315,,2.26757091271182,1.6788620947050827,4.217499667037114,,2.0719835814031713,
66360006,5.835011874555762,,8.37440796578324,13.96863585449746,3.42832779314076,1.3862943611198906,5.459186129773887,,3.0305313532818183,,6.414561748509627,,2.5505144965954645,
32575403,2.830348908748569,,3.552263633053455,,3.1097372352596833,,3.091396742223853,,2.21221418430055,,3.1052170290245984,,2.1700724813227295,
96715603,6.21477301164941,,8.857056317371661,,,,,,2.8487229904453635,,,,,
66340022,3.81324408017685,,6.178024779103367,,3.5400226049190437,,4.4747537310191685,,2.432591848005298,2.272736525307201,4.760506274073849,,2.5630484383343193,
