,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6
,all,all,all,all,all,all,PT,PT,PT,PT,PT,PT,air,air,air,air,air,air,car,car,car,car,car,car
832,22.468400000000006,21.462799999999998,9.18,11.9,30.820399999999996,16.7512,16.856800000000003,12.7612,13.48,17.191200000000002,41.16680000000001,13.450400000000002,87.92399999999998,87.92399999999998,87.92399999999998,87.92399999999998,235.2996,48.7808,22.185599999999994,21.00360000000001,13.080799999999996,27.9288,24.797999999999995,16.7512
833,22.482100000000006,21.475699999999996,9.18,11.9,30.847599999999993,16.7603,16.8667,12.767800000000001,13.48,17.1978,41.2167,13.457600000000003,88.03849999999997,88.03849999999997,88.03849999999997,88.03849999999997,235.7399,48.840199999999996,22.198899999999995,21.01590000000001,13.087699999999998,27.944699999999997,24.814499999999995,16.7603
834,22.495800000000006,21.488599999999998,9.18,11.9,30.874799999999993,16.7694,16.876600000000003,12.7744,13.48,17.2044,41.26660000000001,13.464800000000002,88.15299999999998,88.15299999999998,88.15299999999998,88.15299999999998,236.18019999999999,48.89959999999999,22.212199999999996,21.028200000000012,13.094599999999998,27.9606,24.830999999999996,16.7694
835,22.509500000000006,21.501499999999997,9.18,11.9,30.901999999999994,16.7785,16.8865,12.781,13.48,17.211000000000002,41.316500000000005,13.472000000000003,88.26749999999998,88.26749999999998,88.26749999999998,88.26749999999998,236.6205,48.958999999999996,22.225499999999993,21.04050000000001,13.101499999999998,27.976499999999998,24.847499999999997,16.7785
836,22.523200000000006,21.514399999999995,9.18,11.9,30.929199999999994,16.7876,16.896400000000003,12.787600000000001,13.48,17.2176,41.36640000000001,13.479200000000002,88.38199999999998,88.38199999999998,88.38199999999998,88.38199999999998,237.0608,49.0184,22.238799999999994,21.052800000000012,13.108399999999998,27.992399999999996,24.863999999999997,16.7876
837,22.536900000000006,21.527299999999997,9.18,11.9,30.956399999999995,16.7967,16.9063,12.7942,13.48,17.2242,41.41630000000001,13.486400000000003,88.49649999999997,88.49649999999997,88.49649999999997,88.49649999999997,237.5011,49.077799999999996,22.252099999999995,21.06510000000001,13.115299999999998,28.0083,24.880499999999998,16.7967
838,22.550600000000006,21.5402,9.18,11.9,30.983599999999996,16.8058,16.916200000000003,12.8008,13.48,17.230800000000002,41.46620000000001,13.493600000000002,88.61099999999999,88.61099999999999,88.61099999999999,88.61099999999999,237.9414,49.13719999999999,22.265399999999993,21.07740000000001,13.122199999999998,28.024199999999997,24.896999999999995,16.8058
839,22.564300000000006,21.553099999999997,9.18,11.9,31.010799999999996,16.8149,16.9261,12.807400000000001,13.48,17.2374,41.51610000000001,13.500800000000002,88.72549999999998,88.72549999999998,88.72549999999998,88.72549999999998,238.3817,49.19659999999999,22.278699999999994,21.08970000000001,13.129099999999998,28.0401,24.913499999999996,16.8149
840,22.578000000000007,21.565999999999995,9.18,11.9,31.037999999999997,16.824,16.936000000000003,12.814,13.48,17.244,41.56600000000001,13.508000000000003,88.83999999999997,88.83999999999997,88.83999999999997,88.83999999999997,238.822,49.25599999999999,22.291999999999994,21.10200000000001,13.135999999999997,28.055999999999997,24.929999999999996,16.824
841,22.591700000000007,21.578899999999997,9.18,11.9,31.065199999999997,16.8331,16.9459,12.8206,13.48,17.2506,41.61590000000001,13.515200000000004,88.95449999999998,88.95449999999998,88.95449999999998,88.95449999999998,239.26229999999998,49.3154,22.305299999999995,21.11430000000001,13.142899999999997,28.0719,24.946499999999997,16.8331
842,22.605400000000007,21.591799999999996,9.18,11.9,31.092399999999994,16.842200000000002,16.955800000000004,12.827200000000001,13.48,17.2572,41.665800000000004,13.522400000000003,89.06899999999999,89.06899999999999,89.06899999999999,89.06899999999999,239.7026,49.37479999999999,22.318599999999993,21.12660000000001,13.149799999999997,28.087799999999998,24.962999999999994,16.842200000000002
843,22.619100000000007,21.604699999999998,9.18,11.9,31.119599999999995,16.851300000000002,16.965700000000002,12.8338,13.48,17.2638,41.71570000000001,13.529600000000002,89.18349999999998,89.18349999999998,89.18349999999998,89.18349999999998,240.1429,49.43419999999999,22.331899999999994,21.13890000000001,13.156699999999997,28.103699999999996,24.979499999999994,16.851300000000002
844,22.632800000000007,21.617599999999996,9.18,11.9,31.146799999999995,16.860400000000002,16.975600000000004,12.8404,13.48,17.270400000000002,41.765600000000006,13.536800000000003,89.29799999999997,89.29799999999997,89.29799999999997,89.29799999999997,240.5832,49.493599999999994,22.345199999999995,21.15120000000001,13.163599999999997,28.1196,24.995999999999995,16.860400000000002
845,22.646500000000007,21.630499999999998,9.18,11.9,31.173999999999992,16.869500000000002,16.985500000000002,12.847000000000001,13.48,17.277,41.81550000000001,13.544000000000002,89.41249999999998,89.41249999999998,89.41249999999998,89.41249999999998,241.02349999999998,49.553,22.358499999999992,21.16350000000001,13.170499999999997,28.135499999999997,25.012499999999996,16.869500000000002
846,22.660200000000003,21.643399999999996,9.18,11.9,31.201199999999993,16.878600000000002,16.995400000000004,12.8536,13.48,17.2836,41.86540000000001,13.551200000000003,89.52699999999999,89.52699999999999,89.52699999999999,89.52699999999999,241.4638,49.612399999999994,22.371799999999993,21.17580000000001,13.177399999999997,28.1514,25.028999999999996,16.878600000000002
847,22.673900000000003,21.656299999999995,9.18,11.9,31.228399999999993,16.887700000000002,17.005300000000002,12.8602,13.48,17.2902,41.91530000000001,13.558400000000002,89.64149999999998,89.64149999999998,89.64149999999998,89.64149999999998,241.9041,49.67179999999999,22.385099999999994,21.188100000000013,13.184299999999997,28.167299999999997,25.045499999999997,16.887700000000002
848,22.687600000000003,21.669199999999996,9.18,11.9,31.255599999999994,16.896800000000002,17.015200000000004,12.866800000000001,13.48,17.2968,41.96520000000001,13.565600000000003,89.75599999999997,89.75599999999997,89.75599999999997,89.75599999999997,242.3444,49.731199999999994,22.398399999999995,21.20040000000001,13.191199999999997,28.1832,25.061999999999998,16.896800000000002
849,22.701300000000003,21.6821,9.18,11.9,31.282799999999995,16.905900000000003,17.025100000000002,12.8734,13.48,17.3034,42.015100000000004,13.572800000000003,89.87049999999998,89.87049999999998,89.87049999999998,89.87049999999998,242.7847,49.7906,22.411699999999993,21.212700000000012,13.198099999999997,28.199099999999998,25.078499999999995,16.905900000000003
850,22.715000000000003,21.694999999999997,9.18,11.9,31.309999999999995,16.915000000000003,17.035000000000004,12.88,13.48,17.310000000000002,42.06500000000001,13.580000000000002,89.98499999999999,89.98499999999999,89.98499999999999,89.98499999999999,243.225,49.849999999999994,22.424999999999994,21.225000000000012,13.204999999999998,28.214999999999996,25.094999999999995,16.915000000000003
851,22.728700000000003,21.707899999999995,9.18,11.9,31.337199999999996,16.924100000000003,17.044900000000002,12.886600000000001,13.48,17.3166,42.114900000000006,13.587200000000003,90.09949999999998,90.09949999999998,90.09949999999998,90.09949999999998,243.6653,49.90939999999999,22.438299999999995,21.237300000000012,13.211899999999996,28.2309,25.111499999999996,16.924100000000003
852,22.742400000000004,21.720799999999997,9.18,11.9,31.364399999999996,16.9332,17.054800000000004,12.8932,13.48,17.3232,42.164800000000014,13.594400000000004,90.21399999999997,90.21399999999997,90.21399999999997,90.21399999999997,244.10559999999998,49.968799999999995,22.451599999999992,21.24960000000001,13.218799999999998,28.246799999999997,25.127999999999997,16.9332
853,22.756100000000004,21.733699999999995,9.18,11.9,31.391599999999997,16.942300000000003,17.064700000000002,12.8998,13.48,17.3298,42.21470000000001,13.601600000000003,90.32849999999998,90.32849999999998,90.32849999999998,90.32849999999998,244.5459,50.0282,22.464899999999993,21.26190000000001,13.225699999999996,28.2627,25.144499999999994,16.942300000000003
854,22.769800000000004,21.746599999999997,9.18,11.9,31.418799999999997,16.9514,17.074600000000004,12.906400000000001,13.48,17.3364,42.26460000000001,13.608800000000002,90.44299999999998,90.44299999999998,90.44299999999998,90.44299999999998,244.9862,50.087599999999995,22.478199999999994,21.27420000000001,13.232599999999998,28.278599999999997,25.160999999999994,16.9514
855,22.783500000000004,21.759499999999996,9.18,11.9,31.445999999999994,16.9605,17.084500000000002,12.913,13.48,17.343,42.31450000000001,13.616000000000003,90.55749999999998,90.55749999999998,90.55749999999998,90.55749999999998,245.4265,50.14699999999999,22.491499999999995,21.28650000000001,13.239499999999998,28.2945,25.177499999999995,16.9605
856,22.797200000000004,21.772399999999998,9.18,11.9,31.473199999999995,16.9696,17.094400000000004,12.9196,13.48,17.349600000000002,42.36440000000001,13.623200000000002,90.67199999999997,90.67199999999997,90.67199999999997,90.67199999999997,245.86679999999998,50.206399999999995,22.504799999999996,21.29880000000001,13.246399999999998,28.310399999999998,25.193999999999996,16.9696
857,22.810900000000004,21.785299999999996,9.18,11.9,31.500399999999996,16.9787,17.104300000000002,12.926200000000001,13.48,17.3562,42.41430000000001,13.630400000000003,90.78649999999998,90.78649999999998,90.78649999999998,90.78649999999998,246.3071,50.2658,22.518099999999993,21.31110000000001,13.253299999999998,28.326299999999996,25.210499999999996,16.9787
858,22.824600000000004,21.798199999999998,9.18,11.9,31.527599999999993,16.9878,17.114200000000004,12.9328,13.48,17.3628,42.464200000000005,13.637600000000003,90.90099999999998,90.90099999999998,90.90099999999998,90.90099999999998,246.7474,50.325199999999995,22.531399999999994,21.32340000000001,13.260199999999998,28.3422,25.226999999999997,16.9878
859,22.838300000000004,21.811099999999996,9.18,11.9,31.554799999999993,16.9969,17.124100000000002,12.939400000000001,13.48,17.3694,42.51410000000001,13.644800000000004,91.01549999999997,91.01549999999997,91.01549999999997,91.01549999999997,247.1877,50.38459999999999,22.54469999999999,21.33570000000001,13.267099999999997,28.358099999999997,25.243499999999997,16.9969
860,22.852000000000004,21.823999999999998,9.18,11.9,31.581999999999994,17.006,17.134000000000004,12.946000000000002,13.48,17.376,42.56400000000001,13.652000000000003,91.12999999999998,91.12999999999998,91.12999999999998,91.12999999999998,247.628,50.443999999999996,22.557999999999993,21.348000000000013,13.273999999999997,28.374,25.259999999999994,17.006
861,22.865700000000004,21.836899999999996,9.18,11.9,31.609199999999994,17.0151,17.143900000000002,12.9526,13.48,17.3826,42.61390000000001,13.659200000000002,91.24449999999999,91.24449999999999,91.24449999999999,91.24449999999999,248.0683,50.5034,22.571299999999994,21.36030000000001,13.280899999999997,28.389899999999997,25.276499999999995,17.0151
862,22.879400000000004,21.849799999999995,9.18,11.9,31.636399999999995,17.0242,17.153800000000004,12.959200000000001,13.48,17.389200000000002,42.66380000000001,13.666400000000003,91.35899999999998,91.35899999999998,91.35899999999998,91.35899999999998,248.5086,50.562799999999996,22.584599999999995,21.372600000000013,13.287799999999997,28.4058,25.292999999999996,17.0242
863,22.893100000000004,21.862699999999997,9.18,11.9,31.663599999999995,17.0333,17.163700000000002,12.965800000000002,13.48,17.3958,42.71370000000001,13.673600000000004,91.47349999999997,91.47349999999997,91.47349999999997,91.47349999999997,248.94889999999998,50.62219999999999,22.597899999999996,21.384900000000012,13.294699999999997,28.421699999999998,25.309499999999996,17.0333
864,22.906800000000004,21.8756,9.18,11.9,31.690799999999996,17.0424,17.173600000000004,12.9724,13.48,17.4024,42.76360000000001,13.680800000000003,91.58799999999998,91.58799999999998,91.58799999999998,91.58799999999998,249.3892,50.68159999999999,22.611199999999993,21.397200000000012,13.301599999999997,28.437599999999996,25.325999999999993,17.0424
865,22.920500000000004,21.888499999999997,9.18,11.9,31.717999999999996,17.0515,17.183500000000002,12.979000000000001,13.48,17.409,42.813500000000005,13.688000000000002,91.70249999999999,91.70249999999999,91.70249999999999,91.70249999999999,249.8295,50.74099999999999,22.624499999999994,21.409500000000012,13.308499999999997,28.4535,25.342499999999994,17.0515
866,22.934200000000004,21.901399999999995,9.18,11.9,31.745199999999997,17.0606,17.193400000000004,12.985600000000002,13.48,17.4156,42.86340000000001,13.695200000000003,91.81699999999998,91.81699999999998,91.81699999999998,91.81699999999998,250.2698,50.800399999999996,22.63779999999999,21.42180000000001,13.315399999999997,28.469399999999997,25.358999999999995,17.0606
867,22.947900000000004,21.914299999999997,9.18,11.9,31.772399999999994,17.0697,17.203300000000002,12.9922,13.48,17.4222,42.91330000000001,13.702400000000003,91.93149999999997,91.93149999999997,91.93149999999997,91.93149999999997,250.71009999999998,50.85979999999999,22.651099999999992,21.43410000000001,13.322299999999997,28.4853,25.375499999999995,17.0697
868,22.961600000000004,21.927199999999996,9.18,11.9,31.799599999999995,17.0788,17.2132,12.998800000000001,13.48,17.428800000000003,42.96320000000001,13.709600000000004,92.04599999999998,92.04599999999998,92.04599999999998,92.04599999999998,251.1504,50.91919999999999,22.664399999999993,21.44640000000001,13.329199999999997,28.501199999999997,25.391999999999996,17.0788
869,22.975300000000004,21.940099999999997,9.18,11.9,31.826799999999995,17.0879,17.223100000000002,13.005400000000002,13.48,17.4354,43.01310000000001,13.716800000000003,92.16049999999998,92.16049999999998,92.16049999999998,92.16049999999998,251.5907,50.97859999999999,22.677699999999994,21.45870000000001,13.336099999999998,28.5171,25.408499999999997,17.0879
870,22.989000000000004,21.952999999999996,9.18,11.9,31.853999999999992,17.097,17.233000000000004,13.012,13.48,17.442,43.06300000000001,13.724000000000004,92.27499999999998,92.27499999999998,92.27499999999998,92.27499999999998,252.031,51.038,22.690999999999995,21.47100000000001,13.342999999999996,28.532999999999998,25.424999999999997,17.097
871,23.002700000000004,21.965899999999998,9.18,11.9,31.881199999999993,17.1061,17.242900000000002,13.018600000000001,13.48,17.4486,43.11290000000001,13.731200000000003,92.38949999999997,92.38949999999997,92.38949999999997,92.38949999999997,252.47129999999999,51.09739999999999,22.704299999999993,21.48330000000001,13.349899999999998,28.548899999999996,25.441499999999994,17.1061
872,23.016400000000004,21.978799999999996,9.18,11.9,31.908399999999993,17.1152,17.2528,13.025200000000002,13.48,17.4552,43.162800000000004,13.738400000000002,92.50399999999998,92.50399999999998,92.50399999999998,92.50399999999998,252.9116,51.15679999999999,22.717599999999994,21.49560000000001,13.356799999999996,28.564799999999998,25.457999999999995,17.1152
873,23.030100000000004,21.991699999999994,9.18,11.9,31.935599999999994,17.1243,17.262700000000002,13.0318,13.48,17.4618,43.21270000000001,13.745600000000003,92.61849999999998,92.61849999999998,92.61849999999998,92.61849999999998,253.3519,51.21619999999999,22.730899999999995,21.507900000000014,13.363699999999998,28.580699999999997,25.474499999999995,17.1243
874,23.043800000000005,22.004599999999996,9.18,11.9,31.962799999999994,17.1334,17.272600000000004,13.038400000000001,13.48,17.468400000000003,43.262600000000006,13.752800000000002,92.73299999999998,92.73299999999998,92.73299999999998,92.73299999999998,253.79219999999998,51.2756,22.744199999999992,21.52020000000001,13.370599999999998,28.5966,25.490999999999996,17.1334
875,23.057500000000005,22.0175,9.18,11.9,31.989999999999995,17.142500000000002,17.282500000000002,13.045000000000002,13.48,17.475,43.312500000000014,13.760000000000003,92.84749999999997,92.84749999999997,92.84749999999997,92.84749999999997,254.2325,51.334999999999994,22.757499999999993,21.532500000000013,13.377499999999998,28.612499999999997,25.507499999999993,17.142500000000002
876,23.071200000000005,22.030399999999997,9.18,11.9,32.017199999999995,17.151600000000002,17.2924,13.0516,13.48,17.4816,43.36240000000001,13.767200000000003,92.96199999999997,92.96199999999997,92.96199999999997,92.96199999999997,254.6728,51.39439999999999,22.770799999999994,21.544800000000013,13.384399999999998,28.6284,25.523999999999994,17.151600000000002
877,23.084900000000005,22.043299999999995,9.18,11.9,32.044399999999996,17.160700000000002,17.302300000000002,13.058200000000001,13.48,17.4882,43.41230000000001,13.774400000000004,93.07649999999998,93.07649999999998,93.07649999999998,93.07649999999998,255.1131,51.453799999999994,22.784099999999995,21.557100000000013,13.391299999999998,28.644299999999998,25.540499999999994,17.160700000000002
878,23.098600000000005,22.056199999999997,9.18,11.9,32.0716,17.169800000000002,17.312200000000004,13.064800000000002,13.48,17.4948,43.46220000000001,13.781600000000003,93.19099999999997,93.19099999999997,93.19099999999997,93.19099999999997,255.55339999999998,51.5132,22.797399999999993,21.569400000000012,13.398199999999997,28.660199999999996,25.556999999999995,17.169800000000002
879,23.112300000000005,22.069099999999995,9.18,11.9,32.0988,17.178900000000002,17.322100000000002,13.0714,13.48,17.5014,43.51210000000001,13.788800000000002,93.30549999999998,93.30549999999998,93.30549999999998,93.30549999999998,255.9937,51.572599999999994,22.810699999999994,21.581700000000012,13.405099999999997,28.676099999999998,25.573499999999996,17.178900000000002
880,23.126000000000005,22.081999999999997,9.18,11.9,32.12599999999999,17.188000000000002,17.332,13.078000000000001,13.48,17.508,43.56200000000001,13.796000000000003,93.41999999999999,93.41999999999999,93.41999999999999,93.41999999999999,256.43399999999997,51.63199999999999,22.823999999999995,21.594000000000012,13.411999999999997,28.691999999999997,25.589999999999996,17.188000000000002
881,23.139700000000005,22.094899999999996,9.18,11.9,32.1532,17.197100000000002,17.341900000000003,13.084600000000002,13.48,17.5146,43.611900000000006,13.803200000000004,93.53449999999998,93.53449999999998,93.53449999999998,93.53449999999998,256.8743,51.691399999999994,22.837299999999992,21.60630000000001,13.418899999999997,28.7079,25.606499999999997,17.197100000000002
882,23.153400000000005,22.107799999999997,9.18,11.9,32.18039999999999,17.206200000000003,17.351800000000004,13.0912,13.48,17.5212,43.661800000000014,13.810400000000003,93.64899999999997,93.64899999999997,93.64899999999997,93.64899999999997,257.3146,51.7508,22.850599999999993,21.61860000000001,13.425799999999997,28.723799999999997,25.622999999999994,17.206200000000003
883,23.167100000000005,22.120699999999996,9.18,11.9,32.20759999999999,17.215300000000003,17.361700000000003,13.097800000000001,13.48,17.5278,43.71170000000001,13.817600000000002,93.76349999999998,93.76349999999998,93.76349999999998,93.76349999999998,257.7549,51.810199999999995,22.863899999999994,21.63090000000001,13.432699999999997,28.7397,25.639499999999995,17.215300000000003
884,23.180800000000005,22.133599999999994,9.18,11.9,32.23479999999999,17.224400000000003,17.3716,13.104400000000002,13.48,17.5344,43.76160000000001,13.824800000000003,93.87799999999999,93.87799999999999,93.87799999999999,93.87799999999999,258.1952,51.86959999999999,22.877199999999995,21.64320000000001,13.439599999999997,28.755599999999998,25.655999999999995,17.224400000000003
885,23.194500000000005,22.146499999999996,9.18,11.9,32.26199999999999,17.2335,17.381500000000003,13.111,13.48,17.541,43.81150000000001,13.832000000000003,93.99249999999998,93.99249999999998,93.99249999999998,93.99249999999998,258.6355,51.928999999999995,22.890499999999992,21.65550000000001,13.446499999999997,28.771499999999996,25.672499999999996,17.2335
886,23.208200000000005,22.159399999999998,9.18,11.9,32.289199999999994,17.242600000000003,17.391400000000004,13.117600000000001,13.48,17.5476,43.86140000000001,13.839200000000003,94.10699999999997,94.10699999999997,94.10699999999997,94.10699999999997,259.07579999999996,51.9884,22.903799999999993,21.667800000000014,13.453399999999997,28.787399999999998,25.688999999999997,17.242600000000003
887,23.221900000000005,22.172299999999996,9.18,11.9,32.316399999999994,17.2517,17.401300000000003,13.124200000000002,13.48,17.5542,43.91130000000001,13.846400000000003,94.22149999999998,94.22149999999998,94.22149999999998,94.22149999999998,259.5161,52.047799999999995,22.917099999999994,21.68010000000001,13.460299999999997,28.803299999999997,25.705499999999994,17.2517
888,23.235600000000005,22.185199999999995,9.18,11.9,32.343599999999995,17.260800000000003,17.4112,13.1308,13.48,17.5608,43.961200000000005,13.853600000000004,94.33599999999998,94.33599999999998,94.33599999999998,94.33599999999998,259.95640000000003,52.10719999999999,22.93039999999999,21.692400000000013,13.467199999999997,28.8192,25.721999999999994,17.260800000000003
889,23.249300000000005,22.198099999999997,9.18,11.9,32.370799999999996,17.2699,17.421100000000003,13.137400000000001,13.48,17.5674,44.01110000000001,13.860800000000003,94.45049999999998,94.45049999999998,94.45049999999998,94.45049999999998,260.3967,52.166599999999995,22.943699999999993,21.704700000000013,13.474099999999996,28.835099999999997,25.738499999999995,17.2699
890,23.263000000000005,22.211,9.18,11.9,32.397999999999996,17.279,17.431000000000004,13.144000000000002,13.48,17.574,44.06100000000001,13.868000000000002,94.56499999999997,94.56499999999997,94.56499999999997,94.56499999999997,260.837,52.226,22.956999999999994,21.717000000000013,13.480999999999998,28.851,25.754999999999995,17.279
891,23.276700000000005,22.223899999999997,9.18,11.9,32.4252,17.2881,17.440900000000003,13.1506,13.48,17.5806,44.11090000000001,13.875200000000003,94.67949999999998,94.67949999999998,94.67949999999998,94.67949999999998,261.27729999999997,52.285399999999996,22.970299999999995,21.729300000000013,13.487899999999996,28.866899999999998,25.771499999999996,17.2881
892,23.290400000000005,22.236799999999995,9.18,11.9,32.4524,17.2972,17.4508,13.157200000000001,13.48,17.5872,44.16080000000001,13.882400000000004,94.79399999999998,94.79399999999998,94.79399999999998,94.79399999999998,261.7176,52.34479999999999,22.983599999999992,21.741600000000012,13.494799999999998,28.882799999999996,25.787999999999997,17.2972
893,23.304100000000005,22.249699999999997,9.18,11.9,32.47959999999999,17.3063,17.460700000000003,13.163800000000002,13.48,17.5938,44.21070000000001,13.889600000000003,94.90849999999998,94.90849999999998,94.90849999999998,94.90849999999998,262.1579,52.40419999999999,22.996899999999993,21.753900000000012,13.501699999999996,28.898699999999998,25.804499999999997,17.3063
894,23.317800000000005,22.262599999999996,9.18,11.9,32.5068,17.3154,17.470600000000005,13.1704,13.48,17.6004,44.26060000000001,13.896800000000002,95.02299999999997,95.02299999999997,95.02299999999997,95.02299999999997,262.5982,52.46359999999999,23.010199999999994,21.766200000000012,13.508599999999998,28.914599999999997,25.820999999999994,17.3154
895,23.331500000000005,22.275499999999997,9.18,11.9,32.53399999999999,17.3245,17.480500000000003,13.177000000000001,13.48,17.607,44.310500000000005,13.904000000000003,95.13749999999997,95.13749999999997,95.13749999999997,95.13749999999997,263.0385,52.522999999999996,23.02349999999999,21.77850000000001,13.515499999999998,28.9305,25.837499999999995,17.3245
896,23.345200000000006,22.288399999999996,9.18,11.9,32.56119999999999,17.3336,17.4904,13.183600000000002,13.48,17.6136,44.36040000000001,13.911200000000003,95.25199999999998,95.25199999999998,95.25199999999998,95.25199999999998,263.4788,52.58239999999999,23.036799999999992,21.79080000000001,13.522399999999998,28.946399999999997,25.853999999999996,17.3336
897,23.358900000000006,22.301299999999998,9.18,11.9,32.58839999999999,17.3427,17.500300000000003,13.1902,13.48,17.6202,44.41030000000001,13.918400000000004,95.36649999999997,95.36649999999997,95.36649999999997,95.36649999999997,263.91909999999996,52.64179999999999,23.050099999999993,21.80310000000001,13.529299999999997,28.9623,25.870499999999996,17.3427
898,23.372600000000006,22.314199999999996,9.18,11.9,32.61559999999999,17.3518,17.510200000000005,13.196800000000001,13.48,17.6268,44.460200000000015,13.925600000000003,95.48099999999997,95.48099999999997,95.48099999999997,95.48099999999997,264.3594,52.70119999999999,23.063399999999994,21.81540000000001,13.536199999999997,28.978199999999998,25.886999999999993,17.3518
899,23.386300000000006,22.327099999999994,9.18,11.9,32.642799999999994,17.3609,17.520100000000003,13.203400000000002,13.48,17.6334,44.51010000000001,13.932800000000004,95.59549999999997,95.59549999999997,95.59549999999997,95.59549999999997,264.79970000000003,52.7606,23.07669999999999,21.827700000000014,13.543099999999997,28.994099999999996,25.903499999999994,17.3609
900,23.400000000000006,22.339999999999996,9.18,11.9,32.669999999999995,17.37,17.53,13.21,13.48,17.64,44.56000000000001,13.940000000000003,95.70999999999998,95.70999999999998,95.70999999999998,95.70999999999998,265.24,52.81999999999999,23.089999999999993,21.84000000000001,13.549999999999997,29.009999999999998,25.919999999999995,17.37
901,23.413700000000006,22.352899999999998,9.18,11.9,32.697199999999995,17.3791,17.539900000000003,13.216600000000001,13.48,17.6466,44.60990000000001,13.947200000000002,95.82449999999997,95.82449999999997,95.82449999999997,95.82449999999997,265.6803,52.87939999999999,23.103299999999994,21.852300000000014,13.556899999999997,29.025899999999996,25.936499999999995,17.3791
902,23.427400000000006,22.365799999999997,9.18,11.9,32.724399999999996,17.3882,17.5498,13.223200000000002,13.48,17.653200000000002,44.65980000000001,13.954400000000003,95.93899999999998,95.93899999999998,95.93899999999998,95.93899999999998,266.12059999999997,52.93879999999999,23.11659999999999,21.86460000000001,13.563799999999997,29.0418,25.952999999999996,17.3882
903,23.441100000000006,22.378699999999995,9.18,11.9,32.751599999999996,17.3973,17.559700000000003,13.229800000000001,13.48,17.6598,44.70970000000001,13.961600000000004,96.05349999999999,96.05349999999999,96.05349999999999,96.05349999999999,266.5609,52.9982,23.129899999999992,21.876900000000013,13.570699999999997,29.057699999999997,25.969499999999996,17.3973
904,23.454800000000006,22.391599999999997,9.18,11.9,32.7788,17.4064,17.5696,13.236400000000001,13.48,17.6664,44.759600000000006,13.968800000000003,96.16799999999998,96.16799999999998,96.16799999999998,96.16799999999998,267.0012,53.057599999999994,23.143199999999993,21.889200000000013,13.577599999999997,29.0736,25.985999999999997,17.4064
905,23.468500000000006,22.404499999999995,9.18,11.9,32.806,17.4155,17.579500000000003,13.243,13.48,17.673000000000002,44.809500000000014,13.976000000000003,96.28249999999997,96.28249999999997,96.28249999999997,96.28249999999997,267.4415,53.11699999999999,23.156499999999994,21.901500000000013,13.584499999999997,29.089499999999997,26.002499999999994,17.4155
906,23.482200000000006,22.417399999999997,9.18,11.9,32.83319999999999,17.4246,17.589400000000005,13.249600000000001,13.48,17.6796,44.85940000000001,13.983200000000004,96.39699999999998,96.39699999999998,96.39699999999998,96.39699999999998,267.8818,53.176399999999994,23.169799999999995,21.913800000000013,13.591399999999997,29.105399999999996,26.018999999999995,17.4246
907,23.495900000000006,22.430299999999995,9.18,11.9,32.8604,17.4337,17.599300000000003,13.256200000000002,13.48,17.6862,44.90930000000001,13.990400000000003,96.51149999999998,96.51149999999998,96.51149999999998,96.51149999999998,268.3221,53.2358,23.183099999999992,21.926100000000012,13.598299999999997,29.121299999999998,26.035499999999995,17.4337
908,23.509600000000006,22.443199999999997,9.18,11.9,32.88759999999999,17.442800000000002,17.6092,13.2628,13.48,17.692800000000002,44.95920000000001,13.997600000000004,96.62599999999998,96.62599999999998,96.62599999999998,96.62599999999998,268.76239999999996,53.295199999999994,23.196399999999993,21.938400000000012,13.605199999999996,29.137199999999996,26.051999999999996,17.442800000000002
909,23.523300000000006,22.456099999999996,9.18,11.9,32.91479999999999,17.451900000000002,17.619100000000003,13.269400000000001,13.48,17.6994,45.00910000000001,14.004800000000003,96.74049999999997,96.74049999999997,96.74049999999997,96.74049999999997,269.2027,53.35459999999999,23.20969999999999,21.950700000000012,13.612099999999996,29.1531,26.068499999999993,17.451900000000002
910,23.537000000000006,22.468999999999994,9.18,11.9,32.94199999999999,17.461000000000002,17.629000000000005,13.276000000000002,13.48,17.706,45.05900000000001,14.012000000000004,96.85499999999998,96.85499999999998,96.85499999999998,96.85499999999998,269.64300000000003,53.413999999999994,23.222999999999992,21.96300000000001,13.618999999999996,29.168999999999997,26.084999999999994,17.461000000000002
911,23.550700000000006,22.481899999999996,9.18,11.9,32.969199999999994,17.470100000000002,17.638900000000003,13.2826,13.48,17.712600000000002,45.108900000000006,14.019200000000003,96.96949999999998,96.96949999999998,96.96949999999998,96.96949999999998,270.0833,53.4734,23.236299999999993,21.97530000000001,13.625899999999998,29.1849,26.101499999999994,17.470100000000002
912,23.564400000000006,22.494799999999998,9.18,11.9,32.996399999999994,17.479200000000002,17.6488,13.289200000000001,13.48,17.7192,45.158800000000014,14.026400000000002,97.08399999999997,97.08399999999997,97.08399999999997,97.08399999999997,270.5236,53.532799999999995,23.249599999999994,21.987600000000015,13.632799999999996,29.200799999999997,26.117999999999995,17.479200000000002
913,23.578100000000006,22.507699999999996,9.18,11.9,33.023599999999995,17.488300000000002,17.658700000000003,13.295800000000002,13.48,17.7258,45.20870000000001,14.033600000000003,97.19849999999997,97.19849999999997,97.19849999999997,97.19849999999997,270.96389999999997,53.59219999999999,23.262899999999995,21.99990000000001,13.639699999999998,29.216699999999996,26.134499999999996,17.488300000000002
