index,buy/execute_no_car,buy/execute_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
DEB17_0,275700.67098974134,5224091.747683123,364302.473532301,4836487.49318762,55584.57070590695,1540304.087403348
DEB17_1,385233.0159024577,7359531.99401919,526660.1947768045,7020137.033965049,79508.47660420001,2260791.0651744804
DEB17_2,938172.7198808765,4622821.080831628,1190866.4032475331,3973506.514118767,143687.08847929296,1100599.019630897
DEB17_3,226060.77935854555,4240763.3268111,295280.44050406804,3884975.0898303012,46094.686110428076,1217208.7170491247
DEB17_4,209767.12918805404,4044672.1312575666,271089.22765281954,3635244.8599527236,42699.21235336294,1161037.4230956298
DEB17_5,141509.06270586423,2667092.153938195,175724.77296442268,2320948.5199850923,28836.152252713822,729623.4019148905
DEB17_6,287772.1540107762,5582423.497923081,384695.84004180407,5190210.177325447,59681.47435680194,1659664.5803505227
DEB18_0,216634.65545295182,4189057.9302751124,283117.6197616764,3771992.1712583764,44755.350013085714,1200894.7564060795
DEB18_1,265087.24176812987,5019106.082483351,349603.7265533957,4657433.64063688,53848.6655258543,1469553.6813715398
DEB18_2,730093.9202706927,13906110.82580466,1055183.796135636,14044672.848671969,157551.61045127892,4571967.052797851
DEB18_3,190795.93136016635,3661438.2444007862,244725.09081005832,3291085.899050357,39191.3849528814,1033135.9505442515
DEB18_4,105825.44298442466,2018647.731216072,129310.42026579828,1707021.292159485,22363.388227458727,534507.3209678958
DEB1A_0,357679.6283256265,6805693.582097084,489719.5101952439,6484597.079556238,75062.57582070882,2057988.1017819522
DEB1A_1,143322.25194672667,2657883.5776799386,179382.82544837697,2324828.087788639,29232.257701034297,723116.5038852759
DEB1A_2,237642.10625091975,4493595.88819045,311764.30788510287,4114330.8880098774,48403.26598692557,1297718.864334154
DEB1A_3,531745.4940237062,2628075.815938534,640997.8711570165,2145067.9680543253,80426.35824063639,587972.5628573301
DEB1A_4,138285.48467543678,2653299.6389968293,173404.42113855502,2321383.2649531174,29033.466338325798,720426.9700180928
DEB1B_0,336981.0892755385,6467858.430764148,456557.3883244606,6032867.576104785,69161.59394424259,1950173.3201051007
DEB1B_1,314830.7199498303,5864097.736534361,424368.3309040435,5479537.666237262,63862.53174819768,1746298.98151659
DEB1B_2,142170.02955981783,2735586.1412814087,180068.3008527462,2390161.787562099,30033.96333509647,746104.9019139782
DEB1B_3,490517.84386180306,9390167.283683615,688258.9193561554,9104325.525697114,103418.31382074703,2959660.348279393
DEB1B_4,238947.17209056325,4631191.678628594,315367.7506413938,4205259.866581578,49523.00610663338,1343722.850044369
DEB1B_5,164433.23185874106,3204495.7121265377,210183.98931381202,2798281.9305428695,34197.02064845706,896300.1451881021
DEB1C_0,215076.39260654122,5574440.690327391,279230.33034278866,5193554.53687288,43124.90688566408,1683814.8422296816
DEB1C_1,71060.9086290415,1880626.1776501038,83375.33207872557,1567383.0595324887,14914.093113526831,504473.7704287088
DEB1C_2,136399.34990285107,2485684.313486043,167828.04093406032,2183860.0621053823,27611.547786622457,673594.1302735963
DEB1D_0,327229.6917751128,6061568.255326964,440658.45796223765,5739311.571039251,66220.2469378872,1812977.0646486157
DEB1D_1,122811.23298229916,3192954.73190206,152617.2102713875,2834126.3593291133,25063.61422159867,905244.4496200939
DEB1D_2,243105.55751864106,4526401.71041979,318132.3709159232,4164884.176715975,48933.93333165129,1307410.3292640743
DEB1D_3,137890.85145915172,2615890.300782246,171749.31153501288,2267649.665219799,28378.98725600999,709695.0357571805
DEB21_0,3126760.3268141225,14382578.858935328,4259811.7996557895,14095815.805236124,473577.4938538265,3939468.974909646
DEB22_0,387587.67340997147,6854391.357028249,514296.7218433039,6603368.655336899,72884.5806162401,2087961.5106176955
DEB22_1,425858.8683069553,7676226.909706195,570208.5169132571,7436649.502830351,80751.05274858947,2358985.5453935564
DEB22_2,48451.33528279542,1243858.8305064873,54410.42907336823,1000163.8567675981,10588.898845957854,317333.601171999
DEB22_3,68848.0035632885,1752254.807340538,80641.78171407996,1467782.1601739181,14369.513730936227,465099.9649913465
DEB23_0,349935.89782366424,6299129.4441101765,456207.7580379129,6061108.939692942,65874.4617029289,1895802.1551793555
DEB23_1,55377.34407067291,1474580.7389152446,62099.7255695088,1247429.2750347245,12267.43380614923,383896.90860294184
DEB23_2,136834.41053458228,3523405.1910026125,166732.44222055582,3162533.2292141602,26732.545740327878,1010869.6158016189
DEB23_3,54890.178790923106,2088343.8144640096,64185.283659458204,1803036.6270668295,13317.492224404412,717427.5812173212
DEB23_4,176083.2758502104,3095450.7894467562,214454.2189455774,2758683.1957639614,33179.8350529353,856514.608414639
DEB24_0,263918.37469145586,4835274.271794871,341234.41693241603,4509706.397910435,51333.36493199863,1411239.9091107047
DEB24_1,46860.58740305737,1229876.1294602123,52927.40030921983,987233.0710894722,10369.358648345447,315627.11599649576
DEB24_2,195860.66006119383,3614760.553379566,247426.41080460718,3279612.427015994,38716.97013001984,1020651.66236648
DEB25_0,400680.9102387157,7212414.697007564,535315.0270025304,6975325.359886223,76724.03789010322,2202213.595713621
DEB25_1,563098.7910409013,9903205.190875812,764772.4391411147,9862006.755218796,104435.71235613592,3143051.464490429
DEB25_2,197010.25287255048,3492912.926143072,246771.16250226056,3147208.475729462,37550.44195472134,982167.489222158
DEB25_3,98438.9741538084,2558709.987936343,117754.954567775,2219773.980202078,19897.183103132735,706807.9264481143
DEB31_0,1369988.4132382816,6620272.324398447,1801742.028183979,5999235.760727759,217662.48977092127,1647949.6142473295
DEB32_0,2755358.9711624207,13328936.506172458,3803554.681214084,12757780.476063283,450764.0344896532,3592195.32486092
DEB34_0,4650683.734040145,22237532.972290862,6763332.709362948,22441138.79947982,846147.2864225958,6386772.730577285
DEB35_0,5793143.059875508,27760064.648516007,8594683.558845077,28556401.641028963,1106599.097548107,8178341.575927937
DEB36_0,431243.8226935959,8167136.324611814,597614.2443263313,8005392.980850788,91174.34490630958,2526504.8920468967
DEB37_0,341706.1967525603,6280026.808016575,454102.9482562601,5937679.2771666795,66368.1297178809,1884893.5665234118
DEB38_0,1414496.8984765061,6883007.196196447,1867355.1234703928,6277554.09575464,228073.88301006085,1720967.5537117373
DEB39_0,670316.6836757046,12499982.908291107,969575.045053324,12654357.704469943,146235.65981697946,4067442.1609985474
DEB3A_0,296831.8125586155,5317075.426859461,388286.0978852644,4933501.7851901315,56114.51962689651,1566503.4447164028
DEB3B_0,266232.44399432593,5037872.448667916,355060.8113194566,4699406.607446983,55365.691171470244,1472748.8256012762
DEB3B_1,358814.7659266472,6793645.299528547,491965.9714838252,6511923.552982208,75693.39137070642,2054383.6448687392
DEB3B_2,115037.45895442701,2176361.717113486,142239.13626897387,1875441.070154129,24343.979322915642,579002.3213074115
DEB3B_3,104620.59441058937,1959898.1960654152,128744.51008000372,1668659.3612777593,22216.384162424452,515776.60926317185
DEB3B_4,245502.65581048361,4625453.422723315,326142.396335427,4256118.332257494,50783.20605225188,1338699.3829204699
DEB3C_0,493225.8920920472,9173435.900624229,690552.7545686107,9038292.51363866,103201.71888215581,2877440.8782097274
DEB3C_1,73172.95602467775,2038119.1231991488,87250.05846553225,1763845.123806218,16281.910136567953,548759.9543226307
DEB3C_2,184891.62624209243,3460439.39871169,238661.5297698919,3112620.199555452,38077.49366661349,970489.1901625006
DEB3C_3,169337.43235224564,3234243.866053146,216676.173787423,2908483.0400347216,35545.687091629654,899911.0298799702
DEB3C_4,158064.6847014512,2968121.2803757563,200946.64683692902,2640082.3007787257,32828.57832911216,818261.2888996457
DEB3D_0,214142.11376843744,3975844.1458077384,278838.62397063494,3634630.9182117386,43722.983080025115,1134044.5446145101
DEB3D_1,109259.8243292348,2857837.8078125217,134814.19483312586,2496100.3841481125,22424.964216595123,798662.1187078762
DEB3D_2,83654.68379903275,2171613.542331492,101181.38843140518,1851116.4589354347,17454.873289511714,589956.7382824138
DEB3D_3,166426.01601678267,3142889.4242877495,212357.3038027661,2817925.4791636677,34700.51999186039,871250.4523098854
DEB3E_0,308172.531977078,5856888.529813257,415384.04534290533,5573236.988880441,64669.91054976562,1743510.7604643155
DEB3E_1,237663.87043916952,4581909.060218327,311138.05380736495,4266968.152844742,49552.231243689705,1322258.8334662325
DEB3E_2,269699.9283930818,5063979.615270897,357956.5260555675,4749237.4035016475,55568.429701956724,1483585.4903394408
DEB3E_3,137262.72802275894,2733394.0471787564,170954.2151677117,2369940.785497569,28972.626324894063,752663.6870683221
DEB3E_4,118463.59626166141,2224869.3107300224,146425.38729116527,1932161.7122442753,25000.39078470687,594447.6950349155
DEB3F_0,271171.5821811413,4960689.513088124,355910.1455665922,4560053.96006895,52797.87576245026,1449696.293102875
DEB3F_1,222099.5430779471,4157132.411972094,286798.89394718356,3775881.622334673,44226.37499981963,1190170.1759669564
DEB3F_2,169993.08877291478,3149703.411684642,216193.34988671564,2809231.6386049464,34556.03624256644,874311.6384429169
DEB3F_3,165020.12409768044,3060085.647460096,207636.41301694195,2674293.706261514,32715.77490502874,849252.2360072254
DEB3F_4,93615.50688267587,1730561.739979473,111728.67100809293,1450936.467603161,19666.785763529777,450167.7005735806
DEB3G_0,199487.0773498509,3701500.9987054584,253097.00419859868,3346492.863169177,39461.0462436572,1045252.7212078392
DEB3G_1,113618.912752906,2932401.737221123,139640.67230570308,2578944.0370784923,23014.57477765725,823504.4815417781
DEB3G_2,249984.86656542812,4594787.631727309,324047.21124410717,4216357.264561234,48701.37087434728,1330683.0667282084
DEB3H_0,229764.52023742007,4426431.917983084,300142.8559172375,4090512.6995086353,47778.071442300105,1272339.9286859669
DEB3H_1,486862.49491130566,9290061.01044152,678730.1642593282,9173215.132973446,102511.47248956203,2908681.8471971196
DEB3H_2,236265.57076360576,4496778.511543052,310463.66714965994,4162162.16656045,49028.91200688049,1297762.6188984304
DEB3H_3,202447.5652159867,3853309.893456615,259692.02170665356,3520532.4436594406,41470.87983260714,1090434.5672747276
DEB3H_4,142703.82599386966,2726728.7615800924,177836.49012506253,2409734.885790982,29771.532648134613,742599.595985343
DEB3I_0,368720.0921509221,6944021.757167548,506639.43856824475,6640877.176248778,77218.1471747464,2107267.0301930388
DEB3I_1,203116.0691196753,3877021.8958562356,265173.5661226704,3516106.5089783613,42427.644104865496,1100665.2363191547
DEB3I_2,221831.91716371538,4203736.273735488,291472.45959334046,3842310.747108546,46028.84402286545,1204596.692146896
DEB3I_3,181073.7867010343,3431835.7188183633,233436.03163826844,3094704.735136684,37750.76352207478,961519.8990921021
DEB3I_4,146873.49307931712,2735711.520350975,185258.8586981109,2404647.6130837314,30236.738042851266,747522.8377712654
DEB3I_5,90264.0139250581,1715602.6270148042,109678.80928037217,1448502.9863857266,19660.496010106985,445442.25043936697
DEB3I_6,88395.87078517216,1665570.3880177722,107677.44851698253,1397796.604581994,19195.488277222117,431028.0973233617
DEB3J_0,504619.0298941947,9463689.65486722,710465.7165181923,9295723.367296256,106244.71737695357,2972869.8186619347
DEB3J_1,332830.10044953873,6260285.570712389,453562.8260102763,5934760.793835358,69458.96284674725,1879114.5343066764
DEB3J_2,131589.2562266235,2480495.9087893274,164604.69063056447,2161567.5418767594,27523.87983272977,670146.4808183373
DEB3J_3,281440.4274533436,5249259.971988737,379451.0839098235,4853713.794680218,57927.868960753236,1542683.9778117011
DEB3J_4,425008.5688371565,7987837.071163507,591435.3097908623,7719056.472006179,89286.08306496819,2461808.6097458145
DEB3J_5,76244.01277507753,1432043.3597943326,92098.47136584605,1174196.0051852502,16710.408018115875,364789.99381275295
DEB3K_0,226754.69920274176,4169730.832864474,290549.1503000322,3783723.8634231417,43961.816775474756,1194378.8797360065
DEB3K_1,108257.55502631473,1986271.926588553,128972.19622993107,1689069.1618029096,22143.220513722394,524336.6124339871
DEB3K_2,152955.1356090802,2817473.727980493,189745.60035036973,2467719.3816936817,30398.854091728186,773021.3772675594
DEB3K_3,56342.036626720095,1518998.3631152809,65137.35014741502,1247420.5716169977,12353.164166615987,397494.7399234984
DEB3K_4,90461.58692064493,2479462.5328590544,107729.36617969479,2102305.4317277945,18727.183574158007,685627.9227121712
DEB3K_5,147504.5329842984,2644133.770691498,181615.39444218285,2291705.2367051844,28726.83227968631,720363.9291480312
DEC01_0,439863.8366924037,7961339.8487514835,581708.8344514106,7538075.610061696,78070.90695631295,2343161.437644149
DEC01_1,342687.8314794009,6188121.2613123385,446325.4540957792,5749840.577168787,61364.972484234364,1770111.1003548547
DEC01_2,415723.0807938971,7374311.544333213,545687.6617050527,6959588.71599668,72527.00502948665,2154887.804606844
DEC01_3,101464.70054939442,1801484.7462135789,118632.20588872668,1483548.5640008468,19043.633497718736,448760.02818539465
DEC01_4,5002941.382190155,23429807.053851414,7179528.149664007,23611088.81028497,731928.3986581388,6263933.955701463
DEC02_0,276537.6863121788,4944638.504023751,346737.5636149911,4508188.484819968,47867.400523206365,1377393.0023999624
DEC02_1,62837.12580892806,1571959.5141518093,68348.51172080661,1231504.080399029,9554.492307088347,331994.70729979797
DEC02_2,197637.27217186854,3566252.624972415,242914.16307408575,3146207.188891562,35187.27792092524,955933.6691131687
DEC02_3,83776.90441489048,2117198.9854937666,93751.71675385465,1707938.9889201527,12358.362301603865,462084.4705656426
DEC02_4,265278.95616023475,4706646.390263948,331774.53051518404,4297433.162167012,46094.910535280025,1306559.7285046352
DEC03_0,502598.015924215,9113651.795222862,673968.2794626014,8805633.456163174,90910.30408280916,2723650.505126895
DEC03_1,229210.6502683797,4148353.8439438096,287516.0378950456,3721698.484720093,41083.18265593767,1133674.1152807472
DEC03_2,150701.09132204947,2719741.1386416983,182108.26813854932,2337813.9580549584,27448.929354296928,709645.3393009112
DEC03_3,128526.89255988464,2369898.3982779793,153127.50549963574,2032599.8470240517,24238.938110510124,607575.9633844845
DEC03_4,141105.50116248432,2566593.2045923695,170223.48084233855,2202275.0087755066,26120.146894455174,664527.257442003
DEC04_0,501188.3055501063,8908559.493312892,665411.951030959,8606295.888482401,87897.11128045068,2661230.4817252653
DEC04_1,309486.6564114033,5527109.689141796,396384.9299932123,5073291.240548628,54160.18178523563,1562138.1398778989
DEC04_2,210469.1844780195,3779338.568730437,258724.01366827165,3388477.9842071505,37406.01913137819,1022647.670192018
DEC04_3,200894.06968173693,3573195.9937897306,246732.68746945568,3169617.5298150047,35518.79807548969,960865.723383154
DEC04_4,215931.37001889275,3903914.201031091,267806.03149297857,3472812.790242703,38348.29830763736,1059821.0876233578
DEC04_5,179041.2716812762,3199877.4694954497,218017.7202924779,2812984.483961812,32044.35627463499,849952.8967691925
DEC04_6,106425.6205631705,1905288.680063999,123589.95915855783,1578574.146752978,19884.00789467828,477763.15299871
DEC05_0,177400.84060349694,4528771.452696813,215056.36700012605,3886365.8203922655,25421.35496740018,1074633.3724840614
DEC05_1,241025.18031437858,4435391.99813747,305791.835135904,4002753.18900683,43990.33957532906,1220259.2015663355
DEC05_2,307542.6069923629,5561949.294436635,396778.14821851026,5130757.681475716,55138.21176501215,1571577.6738810304
DEC05_3,361811.25018142257,6595575.551032042,475478.4605459452,6148886.665484092,65462.381999745034,1900658.924528315
DEC05_4,72564.69638293926,1880139.8912801836,81713.10419413842,1483339.3185568152,11033.551314162354,403680.5397485509
DEC06_0,197206.1287016773,3567687.2503827126,243007.1217850856,3154925.608615186,35338.32597812844,957013.9450069154
DEC06_1,140950.61128770455,2597302.772130827,169775.4280323816,2242537.65540124,26370.675361258673,672706.9323985187
DEC06_2,283064.6533896782,5160599.562917584,361839.48556207627,4730537.619815478,50922.025729144094,1443558.4175615255
DEC06_3,58075.49541087534,1532112.9036355698,64154.25148596118,1194018.2034354825,9192.638145360934,321216.6505691836
DEC06_4,53303.68458783542,1414211.5320970805,58704.61403913319,1095390.3851419876,8574.162269198654,294105.95954145736
DED21_0,15763380.70491123,69062295.90767913,22743685.743708108,73538129.18377091,2943903.7776939385,22749216.37589745
DED2C_0,355149.2940867889,6147989.892012953,408302.6827237115,5121201.6507196855,47299.55003590461,1496208.4648911823
DED2C_1,289948.4354910823,4930227.3751310585,324325.17832069617,4034493.700632891,37075.6844481874,1172984.7800631172
DED2C_10,147596.76312951426,2544994.729884793,155400.48016614228,1972416.449141634,19232.531058833825,560797.4154860905
DED2C_11,61384.19140057218,1527276.5594449881,65342.1404161597,1225578.421970336,11966.761485264875,397353.2438006447
DED2C_12,319399.8293517204,5568468.179913795,366004.06407700846,4591380.624250532,42995.74813179074,1338993.979055815
DED2C_2,543357.7642033509,9141740.483531624,635906.0186657142,7933893.105639274,70350.45695034812,2341894.2807802283
DED2C_3,86549.27548805281,2077620.097413225,95018.43399166361,1704105.8982734953,15838.66110968373,560612.132810499
DED2C_4,403354.92378988327,6835983.366802835,459130.5307863295,5789795.066715989,51379.80663887501,1688972.2355990733
DED2C_5,198899.996937625,3371488.9819299253,214677.5647004358,2669819.9989680373,25216.295404287237,768724.8954529994
DED2C_6,68115.14004840158,1654854.9728315473,73586.81881314814,1329120.738288613,12927.59217712285,434538.65077522775
DED2C_7,205150.06024078713,3508227.4202360143,223659.4557072991,2781577.5751255383,26367.443222709557,802368.0512357578
DED2C_8,72107.02122017792,1779293.6381325726,79568.8501963692,1430661.9230612456,13734.574149684615,470755.3542525369
DED2C_9,50336.83763555005,1200340.0865660652,52560.97818260052,937004.561588492,9920.541268613966,304998.35707139916
DED2D_0,307506.76824492455,5190362.521069404,337324.7131273868,4328206.631759234,38239.759991785155,1245769.2500819003
DED2D_1,330375.3301006422,5569553.4095870545,367697.4961698013,4649671.722782203,41469.7832794102,1348930.3049167695
DED2D_2,162515.1957268375,2753230.758557462,168783.5897289601,2176960.4178133225,20675.59923790027,616652.400162901
DED2D_3,264718.8906439086,4404173.8227022085,285494.1823888221,3602578.9751021494,32203.885265864803,1038554.5383966088
DED2D_4,389866.75359317235,6502872.257178605,434844.18447812344,5516007.70597705,47841.40001501993,1604031.8357444853
DED2D_5,647965.2776277714,10848340.356117992,750901.4696139505,9697088.448893536,81389.02401111952,2841234.106428952
DED2D_6,95280.6230364193,2286118.56318446,102651.83736964829,1922312.268557328,17274.210155308618,624751.6106477196
DED2D_7,62528.97836679632,1480759.7991130773,66662.09080271715,1175031.7403591648,11835.799936302285,385485.96338872495
DED2D_8,168667.45648747103,2804115.2915331624,173495.0021711521,2214733.7023338056,20819.353314930573,628916.71630953
DED2E_0,132101.18133449988,3264995.180918441,154310.48097626335,2762082.813043522,24153.291231116455,922191.1128249263
DED2E_1,249767.32010006843,4360141.00208471,277653.7869415928,3515068.2753787837,32638.2728061381,1016224.3307454156
DED2E_2,424761.1159710932,7451583.284257035,500414.87596537295,6323874.60758064,59450.18882623804,1852762.6137205781
DED2E_3,355232.38544114906,6359880.973782159,411209.9676207708,5292468.78002748,49167.0815958831,1545564.7928731507
DED2E_4,114002.77259058505,2012418.9427730122,118988.03431198232,1503416.5738027105,15241.268861357235,430255.1903659176
DED2E_5,690117.1669926408,12058949.6767209,840499.4238938823,10673752.065201642,98329.05029667726,3164390.978421928
DED2E_6,63270.091695404524,1591368.8349230718,69495.04671813801,1254699.180896391,12287.706171429683,415714.5521062927
DED2E_7,70307.85315297123,1807627.2528237358,79035.41882939219,1445206.3464403048,13861.106225687203,477143.6028917707
DED2E_8,65354.04712236243,1637695.7108779997,71937.75249238177,1301475.573242463,12675.528156915856,428536.88716119755
DED2F_0,116624.25073817333,2862754.653327572,133788.78212861708,2402665.3153803707,21255.843248737034,798148.3146712084
DED2F_1,565835.5539376263,9883861.420338297,679891.5378404907,8555228.56040317,79172.08006047635,2533214.759378163
DED2F_2,702523.6938056406,12136180.744085284,853031.2077844961,10738196.934737764,97867.61076567606,3191470.9905024585
DED2F_3,210571.67408744775,3580738.4396557775,230082.8033900948,2836302.842011274,26825.829405079643,820384.5271835738
DED2F_4,107035.41454113326,2574160.950989886,121384.35153508358,2118236.7473828723,19065.437495575006,708632.383938806
DED2F_5,219620.6291736073,3802693.530194185,242625.51472395821,3015633.2723505558,28540.880955208242,873887.11636481
DED2F_6,137458.86182657498,3473263.445237803,162378.38954483662,2958768.083283209,25837.782949487,987643.2389834754
DED2F_7,155591.70020423102,2625479.4249699637,165680.97063252155,2021486.5830831833,19814.153901808524,581891.8709223802
DED41_0,6929638.144069846,31845005.392222956,9515650.45083672,31530821.74052068,1242802.9584070004,9484124.851000607
DED42_0,170399.3728383264,4298394.834372775,204715.32503072344,3716125.7332845144,31669.312830601822,1248205.7158278062
DED42_1,274373.72483410285,4862124.13585838,314607.38858550007,3919879.6426603654,37719.37108389055,1145085.5581876568
DED42_10,265527.4711617413,4684504.767303661,302846.9464089372,3757484.935889717,36020.03923004706,1098005.6768271178
DED42_11,387159.5911691327,7165632.648019222,455826.0901572721,5948897.504597792,56134.903943485624,1748648.4576000958
DED42_12,73324.94463509877,1398553.710885786,75417.99809532045,995333.1392047863,10737.232045025661,285235.20888704486
DED42_13,205660.21212088902,3834641.3146109693,228495.44022034292,3003799.2229936207,28599.289389009326,874153.2349311775
DED42_2,351114.7932826711,6460308.464490392,409731.8258942262,5302936.215485445,50015.92068239344,1558951.478401267
DED42_3,274668.1843730611,4956152.4286339255,315149.92225475615,4022569.8254073733,38754.14608777191,1168062.6626904297
DED42_4,146277.48842802504,2562708.5485504977,156919.95159603082,1964203.9879216212,19449.06240921915,562675.9023024907
DED42_5,351969.65350321075,6445250.68844003,413054.8875589476,5350187.626474299,51420.30775066935,1560066.2410433362
DED42_6,214993.6830817655,3844512.635121328,240620.6167490899,2993675.3568424205,28837.49412653966,876766.7587326368
DED42_7,73839.99525191399,1925073.0537631232,83173.97855205432,1536232.1875969046,14503.94223269252,510035.4693362703
DED42_8,79599.47613151452,2003084.314337558,89866.66071559308,1619472.989711803,15260.15124638226,535302.0903865866
DED42_9,178537.92569681953,3247177.9195600664,198206.19170516141,2535719.790828295,25102.445536006126,729517.3517657208
DED43_0,536042.225324167,9570738.2524383,643326.5335668135,8219830.372210174,76415.93285946912,2429938.3572463854
DED43_1,215832.98109354966,3930604.8745128172,242421.85210062316,3122090.4185919096,30195.9740408051,902272.8127160876
DED43_10,51217.98599763905,1321997.1196642024,55869.09460541289,1030165.9697874646,10433.09689660619,338267.19320361776
DED43_11,225101.94152445105,4075951.0418174095,254276.9558583637,3238228.225179605,31435.3159762404,939915.357463028
DED43_12,111062.35601198107,1991728.399008295,118190.04979622691,1490467.1284268098,15450.888877026991,424781.27451812645
DED43_2,396921.48300250137,7278998.052032806,469147.4479477387,6078359.903729926,57656.754708924746,1784006.7603810038
DED43_3,336087.3147698679,6088265.843521874,391133.773070197,5048337.802572538,48054.214478832786,1469776.8342374803
DED43_4,71409.31919830393,1779568.0880487282,78942.9056167759,1418013.5008965747,13591.766264437963,469239.2498319545
DED43_5,88995.51739023888,2243482.298357891,100733.32888841916,1836441.146778061,16888.646510614424,607380.1073567283
DED43_6,225796.60149712782,4209965.151474656,254773.13062733557,3377009.5408640704,32560.856096013405,973886.2829109136
DED43_7,142949.87683530877,2550323.772346248,154948.58849104302,1950349.1484921502,19571.487941404353,559529.2345386156
DED43_8,154932.3037471891,2776735.7692246954,168309.65571838943,2130862.152786902,21060.33210051068,612939.1415681998
DED43_9,237692.03803598453,4385629.021655635,269058.09110386134,3528458.1044488894,33886.71476938767,1020628.6259920642
DED44_0,373676.5910242769,7044934.194411125,438890.2272811271,5835514.506498635,55021.41212153709,1713725.4861707892
DED44_1,169091.4894315245,3192723.1036571274,186845.24126731095,2462043.467404845,24218.251571040753,711708.0056965796
DED44_2,94591.62538859234,2564359.6185967657,110366.976259776,2086676.386822423,18996.441787954427,702285.2328138852
DED44_3,200731.29649874097,3888930.5094854394,224547.89008364556,3048953.0895630475,29345.447752453114,886897.6700349537
DED44_4,2246073.160602893,10948325.124695951,2839021.219855024,9653364.800890928,361031.12021134107,2841703.185234717
DED44_5,298624.3257115129,5706006.875540626,346007.94344861625,4637985.022138403,44276.480098841974,1355341.9704188923
DED44_6,61544.194716974525,1636708.0884815834,69022.9582533797,1273393.6221969912,12413.00395025687,427110.73333101696
DED44_7,107018.82472546521,2045579.0747391514,112005.15320156816,1532971.8295369728,15368.846755871946,434043.70555293706
DED45_0,506911.5022191462,9463268.022040306,611952.8670675744,8056055.137530157,76472.63226751017,2381188.8728382224
DED45_1,333282.0038025367,6207658.972234648,391179.38430052245,5061223.49237062,48887.02481334606,1491706.4948432671
DED45_2,2695939.910552321,13104160.869974058,3455342.575292544,11774580.905484559,442059.62413164816,3478199.8019233504
DED45_3,400494.01767654356,7492363.963390868,475813.6386380778,6313001.255074269,60575.16210212627,1842502.7167998843
DED45_4,270330.14848487056,5113047.925883872,311528.8427862654,4162832.443252352,40350.68971798785,1206180.147154174
DED45_5,257702.1644066478,4800994.092895643,295557.7399363111,3886948.522473625,37763.00400468,1122765.3303047118
DED45_6,219273.91842854262,4124783.0562768956,248037.62146960976,3298898.4404388643,32140.0127355803,951620.7221870953
DED45_7,30378.060453827115,822177.9928842081,31999.73403017585,607132.9270311731,6780.79224430004,200157.8423493186
DED51_0,16612362.492388947,76273190.57423139,24262347.077062514,80991394.02663225,3451446.233463715,25249673.632152323
DED52_0,271324.7772559877,5028957.052092406,311836.7453406469,4072138.324972573,39134.54417500458,1188735.3598453081
DED52_1,248557.21733508713,4509298.011626577,282499.5831283604,3614028.153983502,34671.265095579205,1052307.5606214253
DED52_2,398436.90923936776,7463323.903560544,473858.23707152624,6232877.22858374,59759.76946322661,1845099.1604470608
DED52_3,229860.16255490633,4272441.4642724,260328.30475695318,3412528.743441644,32979.313695972894,991338.3218865651
DED52_4,376932.89433456137,6957750.010238654,445694.067931749,5787461.509134161,55471.563513174,1705148.8413740743
DED52_5,343741.45630742324,6320750.033064797,400899.09271736984,5237872.781390649,49536.441436464236,1532838.6673205611
DED52_6,234614.71447294523,4382285.805155329,267347.2431025251,3475182.445668425,33737.867303883475,1019361.628208825
DED52_7,69917.37142227295,1859107.3473037758,78506.47845931174,1487499.7894530967,14018.047272535228,495788.974069153
DED52_8,151623.69239398645,2860036.610659498,167532.26348107884,2188919.1076092627,22039.897142253856,635118.4026341576
DED52_9,88029.81671343821,1611809.3857984606,92011.37089651545,1174689.279757516,12480.67366341218,336328.2946322625
DED53_0,160507.5448621795,3004433.782268344,175764.06900692554,2312641.6960788355,22616.04738864096,670823.4434017463
DED53_1,97880.43051848964,2598830.7995736166,111906.0940276949,2183180.2880097865,19356.995040680136,714702.8857189411
DED53_2,348420.9530131039,6525410.130844738,407821.51304978423,5392861.3427179055,51058.50137748932,1588405.3579091427
DED53_3,67360.51223977521,1747147.575729824,74550.21758765423,1393265.044925008,13254.879403108944,461902.540134277
DED53_4,268483.7667536695,4856548.40742088,302817.1645797238,3948612.086422759,36745.574204913406,1143045.9560587648
DED53_5,184282.890794013,3363564.024569593,201435.34735519122,2666341.421566615,25487.755159559296,759320.1492291277
DED53_6,222606.76681076773,4202926.497643524,253428.69698469352,3327729.5881383712,32615.77405631857,974933.7921640315
DED53_7,51968.03159000653,1359164.8992420665,56525.2111541661,1058211.3072331522,10583.840608852179,350335.3503807111
DED53_8,65981.45854842993,1701069.7613761763,72731.88636478213,1363857.5974967866,13052.29433560037,446637.2608112365
DED53_9,282113.87432158773,5315237.796815403,325419.7617043586,4303643.565152656,41184.860820543676,1264136.041184243
DEE01_0,2342646.163651703,11191094.554425843,2940275.965199754,9918829.400949473,331506.95543314517,2758045.972233652
DEE02_0,6697677.9224505,32468137.194355484,9228979.348707398,31513702.316982325,1162776.4656212565,9085195.267076787
DEE03_0,6705760.222063244,31924104.61380363,9168893.903625615,31125084.658944514,1103810.9398780833,8940576.7874155
DEE04_0,95632.53867790416,2558520.675522371,104838.99416168341,2082840.6501709437,14222.635765744364,571754.9789493803
DEE04_1,87823.82726507858,2355477.690498862,95980.71028027631,1913193.806525724,13296.756068489312,521471.2418456576
