index,shopping_no_car,shopping_car,errands_no_car,errands_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
10540033,10791.872027055937,449038.95006643626,7344.2444177748885,339390.8412814337,10289.013215096396,549068.7212624574,1539.955009439736,201663.39562018288
10540056,62112.47037513684,3630629.24537109,128595.02375818024,3233554.3513336037,141783.32442341,5245122.206892576,8859.802311659674,2270634.973726521
10540108,1352.019976382852,56256.19254395714,920.0966374856762,42519.33270367549,1289.021160480944,68788.05435171073,192.9275968315348,25264.65646554429
10540138,20045.517733676294,834073.8487355561,13641.672301883438,630406.3938580869,19111.475409286333,1019875.5842804535,2860.411555418444,374582.57130950695
10540168,55934.76656783907,2327389.426863472,38065.55490053016,1759078.2613754128,53328.42633390923,2845848.3084788583,7981.657284485473,1045230.6079068594
10545417,46130.59775706282,1919447.8150626812,31393.476888583133,1450749.4475781014,43981.09324802647,2347031.938299687,6582.6433936891335,862024.0271896491
10545439,18478.955665232694,768890.7753388154,12575.572305754826,581139.9814140078,17617.908974836853,940172.0602262259,2636.86969920945,345308.8525904482
10545453,37334.37198257198,1553445.700098553,25407.33918422273,1174119.178221554,35594.737015316605,1899497.680496491,5327.458759213309,697652.4747955538
10545459,5853.355945657497,243552.25873820964,3983.412388635592,184080.70386082263,5580.612569028279,297806.96584602905,835.2494162227524,109379.32110532049
10545488,43118.912540209996,1794134.6196953037,29343.920306878514,1356035.7244297944,41109.74072288328,2193803.457947373,6152.888507333859,805745.8702723886
10545489,162375.97997798005,6756301.35184357,110502.50424988901,5106520.936354895,154809.89763584462,8261362.946737044,23170.37332845316,3034254.984438258
10545492,95754.58844711486,3984252.1994829527,65164.329220729545,3011361.721872586,91292.80105142735,4871800.675717716,13663.779350448971,1789327.690695959
10545494,85322.98521616095,3550203.671980624,58065.26025426073,2683300.882419377,81347.2695228064,4341061.705465145,12175.233191661948,1594396.493954319
10550001,24056.58683678202,1340832.9524120572,28489.089350295566,1019337.1740681435,16142.492386404903,1654055.8238681732,253.06552862559067,737872.692123285
10550004,104687.0063182858,3282651.63353215,126550.19410740699,2705721.430252325,173163.34415257987,4710559.269302709,33861.85625453128,1684213.1750576857
10550007,13831.892991916782,575531.1674332381,9413.084461941782,434995.6881690394,13187.381153782591,703738.8674245375,1973.753288542977,258471.05132564326
10550010,4821.125125365199,200602.1716163262,3280.9433989384443,151618.33907208836,4596.479647104205,245289.13991882475,687.9543946896945,90090.43667803369
10550012,45310.6584180963,2648521.3128088815,93809.2650410227,2358857.6626357227,103430.04783952142,3826283.82420311,6463.170338756423,1656414.002942139
10550016,19182.2244953969,1121248.999172628,39714.06385581032,998620.1661394157,43787.01317734456,1619853.6472746655,2736.177065582023,701241.3054908349
10550018,4262.5060932070155,177358.5950562481,2900.783710396458,134050.47106877333,4063.890065827647,216867.72824057302,608.241794801216,79651.74628209024
10550021,24541.492230461823,1434511.6025626406,50809.66442611053,1277621.8448686174,56020.54359987286,2072420.0005383117,3500.629878055218,897159.1409803355
10550025,4679.44638532508,194707.06161920493,3184.526086627071,147162.7203755954,4461.402579389136,238080.8108699928,667.737430949863,87442.94273703355
10550028,29107.28911940797,1701393.850415847,60262.49661685981,1515315.697783974,66442.82849124917,2457981.265606892,4151.900992968822,1064070.1982343516
10550032,40485.71448513156,2366491.2720699166,83819.90580375343,2107672.701626282,92416.21137736483,3418838.7424512925,5774.934157636487,1480029.3514495976
10550033,26318.118872444964,1538359.8733773755,54487.916858438366,1370112.431286822,60076.026018108816,2222448.228315144,3754.050177304806,962106.9777702248
10550035,78065.26612459918,2447878.513087981,94368.67982525166,2017660.7483596017,129128.17951061699,3512671.494643566,25250.839745535606,1255920.4274281447
10550040,87835.70856211113,2754248.519794613,106179.61444327992,2270185.836390562,145289.52126477822,3952308.1774357012,28411.1681281843,1413108.1096259693
10550041,20551.51323381958,855127.8130109892,13986.019845852628,646319.3177741332,19593.893508268724,1045619.6165977105,2932.6149973464135,384037.90681307897
10550042,44890.24347017798,1407615.2928569925,54265.27345149136,1160225.1132984152,74253.19485673126,2019908.2953694768,14520.111187404991,722197.9321307142
10550044,59750.21230182003,1873576.6635653852,72228.64833640146,1544293.1799542913,98833.14978510884,2688556.357657356,19326.687917606,961266.3339064419
10550046,52117.53651475814,2168558.3203696054,35467.79702882659,1639031.1633527603,49689.06419518609,2651635.3286774717,7436.954518580871,973899.5568679125
10555543,37540.818146630445,1562035.7175229297,25547.83298216216,1180611.6511793009,35791.56359970142,1910001.245681932,5356.917763519921,701510.2516810113
10555546,34282.207125707704,1426448.1875891408,23330.234799000573,1078132.4211599634,32684.791042254834,1744209.6775587967,4891.927597503797,640617.8910380079
10555591,35921.63254617194,1494663.031841544,24445.92084146075,1129690.294647953,34247.82568295777,1827620.3422667093,5125.866749350418,671253.178069581
10560002,53936.56629876898,1691279.2111893904,65200.86087707708,1394034.7368908715,89216.7664438292,2426962.0583146564,17446.217244182422,867735.9184536338
10560005,23425.269348592705,734541.9589064776,28317.481675516116,605445.2745856115,38747.86490449774,1054057.4570490103,7577.092241935385,376867.66155317484
10560015,258345.1873313112,8100883.586544655,312298.86834371364,6677142.984102921,427330.173603412,11624654.860826664,83563.83380441347,4156278.6397125144
10560018,92826.96158074483,2910758.343231299,112213.25759118742,2399188.859127395,153545.5799163217,4176897.5892379303,30025.629160082655,1493407.7990494212
10560021,10880.197216251394,606425.4690522535,12884.90810212071,461020.90703742305,7300.848699674302,748088.4005896758,114.455258294225,333721.50693101384
10560025,5290.688949498166,220140.25046392807,3600.497919741853,166385.53246617923,5044.163642959862,269179.60190923925,754.9591887988503,98864.98802534847
10560039,225009.82390634323,7055592.589602229,272001.6350916268,5815563.210487494,372189.9684125337,10124676.872157892,72781.24173126851,3619976.568899926
10560041,112026.47578299169,3512794.0578395673,135422.46315080673,2895416.0305254497,185303.60034588573,5040810.435465779,36235.86682889788,1802291.1639611865
10560043,74418.80666539012,2333537.1394891585,89960.68146330888,1923415.016722848,123096.55116933395,3348593.2196999686,24071.36303311246,1197255.8874866592
10560044,100176.77561129245,3141225.1402297765,121098.03159447918,2589150.8231782126,165702.94711201417,4507614.225684529,32402.985767675986,1611652.2121797062
10560048,73089.52995472809,2291855.2486878857,88353.79411718222,1889058.7712893083,120897.78736265347,3288780.288266629,23641.39776347735,1175870.3743448695
10560049,96178.60091346464,3015855.0951348976,116264.86459620715,2485814.7230999,159089.5446895861,4327709.961100982,31109.743925543935,1547329.2485275527
10560050,175521.42091951723,5503793.63556885,212177.90696812532,4536494.898004577,290330.93299495045,7897867.035760247,56773.818774580985,2823803.0679635657
10565616,38321.862666637506,2135931.2777768252,45382.78754949232,1623792.2470327925,25714.80237517352,2634891.664195332,403.1304398852608,1175422.6052457371
10565636,11593.60542236079,646188.4345037817,13729.764035548853,491249.7798906865,7779.561104457832,797140.1221043159,121.9600230403555,355603.4321266498
10565660,25720.243220259803,1433559.5439103579,30459.279705172532,1089830.4160255515,17258.841961932485,1768443.6440804517,270.5665184789152,788900.9873163468
10565687,70467.18251385007,2209626.7715040515,85183.78678455102,1821282.0536441535,116560.14825764566,3170783.5713922973,22793.1783405007,1133681.832855035
10565690,122939.99274601457,3855007.2469083834,148615.19583690498,3177484.8159914776,203355.70786376833,5531881.584587751,39765.9318831005,1977868.7232186822
10570001,11759.335423329894,489294.12976106437,8002.63692184398,369816.3518089141,11211.396620350726,598291.3110530528,1678.0079904060137,219741.9971030125
10570008,8269.990454341816,344105.99211767793,5628.016258632444,260080.82848385937,7884.64140976817,420760.4641932485,1180.0930548707354,154538.0034703802
10570009,5395.9360135279685,224519.47503321813,3672.1222088874442,169695.42064071685,5144.506607548198,274534.3606312287,769.977504719868,100831.69781009144
10570057,24009.840047372134,1403435.2027248477,49708.95429974476,1249944.2107374552,54806.948109303004,2027524.3353840418,3424.7943298587247,877723.6229033611
10570062,82539.29085114648,2588169.7019716427,99777.07497855734,2133295.5822117883,136528.68804282954,3713987.392269398,26697.999116097344,1327898.9055123788
10570091,71217.16353737535,2233143.7916059373,86090.39637672366,1840665.92752689,117800.69593067552,3204530.166948073,23035.765749438797,1145747.589296901
10575727,44225.53219411769,2464981.8906631554,52374.226933812664,1873945.348701094,29676.29288277487,3040809.553976404,465.2346469342111,1356502.1805488942
10575739,18503.24344923957,769901.3656240362,12592.100987865346,581903.801761978,17641.06504358801,941407.7737774542,2640.3354644219926,345762.70869461965
10575747,26635.831889639063,1484591.3659675822,31543.568494228082,1128626.17592225,17873.221849853046,1831396.663190334,280.1981396308317,816984.267830584
10575755,63213.16598749084,3523288.509603828,74860.39254659247,2678498.4261802603,42417.40765624418,4346339.988135291,664.9768471004535,1938898.035755819
10575775,17046.701345982405,950125.595525989,20187.610198756684,722310.9618621903,11438.706935353794,1172077.9772445622,179.3243786706971,522862.8441483525
10575782,100430.21747441479,3149172.2711607586,121404.40311183405,2595701.235731689,166122.16667048633,4519018.247630963,32484.963581730928,1615729.6057359232
10575785,32578.01428122513,1355538.4359094822,22170.47227091234,1024537.6934107197,31060.00688488215,1657503.7767142751,4648.7464050903955,608772.3210619774
10580005,51831.447149977364,1625269.3685585808,62656.1015390477,1339626.208130363,85734.67745815232,2332238.8556167213,16765.299482542392,833868.5883030172
10580034,54133.113049761814,1697442.2923195395,65438.455115025776,1399114.648667037,89541.87548917494,2435805.993701687,17509.791875490337,870897.9787625364
10580043,57805.82053020929,3378894.7904036418,119678.71861395094,3009351.606512331,131952.59110281395,4881444.758507234,8245.4962629524,2113197.5107110296
10580092,61689.818397144,1934396.543139227,74573.32831615825,1594423.8882717132,102041.4627325998,2775832.035818844,19954.069147618313,992470.8764285087
10580135,76688.82369643009,4482653.554491683,158773.28732326397,3992394.410728681,175056.57566235037,6476030.493735276,10938.992014976597,2803500.2331635677
10580169,6723.944549889367,374769.973972298,7962.852684294401,284910.18624452373,4511.912867757307,462317.4400246257,70.73316732385342,206239.359738625
10585803,33238.46816156651,1852600.0259764623,39362.76146514604,1408396.2299407127,22303.734227728135,2285373.3246578146,349.6551931112135,1019502.8143780482
10585822,26254.577301758738,1463341.522082555,31092.066537902112,1112471.474640344,17617.391738794642,1805182.7877250202,276.18749612277816,805290.2835155074
10585824,49349.362791842665,2750566.9137846576,58442.13958928444,2091054.743201861,33114.49452684766,3393108.15303297,519.1352649894155,1513662.2424803036
10585830,41331.71282062361,1296031.0871321843,49963.56724863089,1068251.9737720515,68367.01003573448,1859786.517835867,13369.075757409066,664947.9981168956
10585833,29278.27273608003,1711388.2704641824,60616.4938434297,1524217.0474542975,66833.13055856811,2472420.072490677,4176.290315001865,1070320.8171133788
10585847,34958.21711389913,1454576.2838611193,23790.283117743413,1099392.087511801,33329.30162249531,1778603.7047346523,4988.391395919564,653250.21927078
10585853,46786.36792524851,1946733.7527636425,31839.751305567203,1471372.5969732974,44606.30710430764,2380396.2041828516,6676.219054427783,874278.1420022782
10585859,25428.525694684704,1417300.1936649962,30113.81229919584,1077469.621862881,17063.09316483477,1748386.0575501737,267.49776852199545,779953.3174995079
10585864,53667.35982882059,2991237.49414917,63555.74129161267,2274018.973629508,36011.96434527428,3690000.1516742143,564.5588410844159,1646105.4739275735
10585888,37302.295473290884,2079104.0437509571,44175.36186325696,1580590.6595137562,25030.65063878249,2564789.406322182,392.4050068675115,1144150.0562819338
10585889,42333.700716378204,2359537.5895669977,50133.81949901334,1793783.7627946667,28406.832861992636,2910733.1264780667,445.3333477086424,1298475.2129248395
10585890,60371.335113095374,2511990.5856304695,41084.79416605202,1898602.7782713063,57558.26822578683,3071571.983836568,8614.73706330991,1128134.9896021783
10585893,76721.06171372512,3192286.2792982627,52211.352006784495,2412781.1758465916,73146.1618401058,3903413.1560717765,10947.774678886464,1433655.7903935958
10585895,97268.52698354356,4047245.6605950478,66194.61707228537,3058973.190229397,92736.19600358265,4948826.820410949,13879.812048697455,1817618.0545226461
10590045,22999.96806140277,1344405.6593143668,47618.1581803163,1197370.6142471072,52501.726524200465,1942245.1322266848,3280.7448966010634,840805.9051491081
10590075,67650.73658390532,3954354.757249204,140061.2151750458,3521874.630498925,154425.4523226628,5712804.186112685,9649.787695636209,2473096.425855003
10590113,25178.33608712976,1047645.2623455491,17134.733787906902,791827.0940624597,24005.124605363686,1281023.0481067088,3592.843270335768,470497.49465774104
10590120,31444.955753596307,1838036.3120141826,65102.30244887011,1637013.837807928,71778.98956787541,2655386.828471144,4485.348755139334,1149527.8782210483
10590183,45134.79861278084,1878013.613368629,30715.800922051767,1419432.8133113226,43031.69442922912,2296367.682699325,6440.547019974889,843415.9269186193
10595912,36994.3430064757,1539297.436105462,25175.937634675436,1163425.693349971,35270.55205280044,1882197.6907792941,5278.938046237714,691298.4893371536
10595915,36435.723974317516,1516053.8595453838,24795.777946133447,1145857.825346656,34737.96247152388,1853776.2791010425,5199.225446349235,680859.7989412101
10595919,35184.90309796332,1464008.4598565132,23944.550817441606,1106521.0774261896,33545.42493083942,1790137.0312127832,5020.738537903295,657486.2095763802
10595920,5792.636485640302,241025.7830251577,3942.0906833592894,182171.1529908971,5522.722397150392,294717.6819679582,826.585003191396,108244.68084489186
10595937,33950.27407761371,1412636.7870244565,23104.342810156784,1067693.543071037,32368.32476932239,1727321.5923586763,4844.562139599049,634415.1909476646
10595940,44624.75514863641,1856791.2173789926,30368.698597730825,1403392.586003948,42545.416985454875,2270417.69812353,6367.765950511496,833884.9487310187
10595949,40993.73143960821,1705707.9697384848,27897.660622207914,1289201.4439824002,39083.58470715725,2085678.5222148937,5849.634051236387,766033.4611573863
10595952,52789.49853894842,2196517.9849273805,35925.090567217674,1660163.5263132697,50329.7154306347,2685823.403594789,7532.840689461214,986456.242416656
10595974,46681.12086121871,1942354.5281943523,31768.12701642161,1468062.7087987596,44505.964139719305,2375041.4454608625,6661.2007385067645,872311.4322175352
10595987,54760.857007506645,2278544.2297444674,37266.66859852164,1722160.2778901856,52209.2163442701,2786122.1535028224,7814.145299212583,1023294.2295385724
10595990,49555.175302032556,2061941.0452788123,33724.02106616661,1558448.1166419024,47246.09894193928,2521267.5490228822,7071.316288657632,926017.737877824
10595993,58132.811020461486,2418847.8476759535,39561.40063153233,1828204.0028667178,55424.05055588874,2957680.384865023,8295.309036220573,1086304.585334376
10595996,69102.79346356785,2875297.7931673424,47026.855384784365,2173196.1933665997,65882.87494182693,3515811.005503155,9860.679657218954,1291296.2590518163
10600004,78246.29602682941,2453555.0351815396,94587.51662336229,2022339.6144692274,129427.62205238282,3520817.224605305,25309.395327003425,1258832.851396871
10600005,47130.03096424745,2754868.1886357004,97576.016779993,2453573.5864715083,107583.10577458711,3979921.7537008883,6722.687968514271,1722924.4944517852
10600019,32580.21011852185,1021611.7904950104,39384.37117996821,842062.2178438434,53891.10201665517,1465998.6579712331,10538.331647593506,524153.10225733015
10600039,144829.09406711068,4541379.861192378,175075.6909684537,3743226.5695896903,239562.58891385322,6516816.704532864,46846.13819086613,2330022.3870943803
10600044,118326.31638060395,3710337.026695405,143037.9837250568,3058240.571140436,195724.20079933645,5324281.838134292,38273.601063977876,1903643.5180728596
10600063,409412.0546009838,12837860.18044651,494915.0501270653,10581589.91164144,677210.6969563962,18422150.146326873,132427.6300309992,6586654.835557862
10600092,26286.059444318955,1536485.9196183127,54421.54237845651,1368443.4282236365,60002.84438048651,2219740.9520244338,3749.477179423611,960934.9867304072
10605005,44665.23478864787,1858475.534521027,30396.246401248354,1404665.6199172316,42584.01043337346,2272477.2207089104,6373.542225865733,834641.3755713046
10605024,44636.899040639844,1857296.512521603,30376.96293878608,1403774.4961779332,42556.99501983045,2271035.554899144,6369.498833117767,834111.8767831045
10605034,36360.712172919775,2026623.3687015714,43060.28884990646,1540693.442711473,24398.827788744307,2500049.0775214834,382.49993274913686,1115269.458655305
10605043,32559.719463446236,1814768.8645144824,38558.95116411116,1379635.9662948952,21848.279105768095,2238704.6827309304,342.5150323203606,998683.9786656012
10605048,31095.355250905894,1733150.1459560823,36824.7731954955,1317587.2272803017,20865.65890647559,2138019.5701482473,327.11051520988224,953768.4480008748
10605053,35423.73297403095,1473945.9309945176,24107.082858195066,1114031.9775145636,33773.12627355911,1802288.2144665285,5054.818562493297,661949.1279340661
10605063,54805.384611519265,2280396.9786007055,37296.97118239093,1723560.6151947977,52251.66913698055,2788387.6283467407,7820.499202102244,1024126.2990628867
10605086,81315.50085502614,3383456.2749191946,55338.02770602474,2557270.5250042914,77526.51817886588,4137168.96951247,11603.381931592428,1519510.2367660291
10609014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10610029,28797.381314189857,1683278.964078239,59620.87664370187,1499182.0015065128,65735.40599423357,2431810.9281300306,4107.695346783931,1052740.9515161153
10610046,84946.79805788855,4965352.810263632,175870.24712525695,4422301.783087585,193906.94581989522,7173379.744950594,12116.920052541225,3105385.591836571
10610113,17410.29316893008,724424.8027891007,11848.310292891898,547531.8861033182,16599.04194978605,885800.6639721792,2484.3760298575785,325339.1840069042
10615104,35002.74471791174,1456429.0327173574,23820.5857016127,1100792.424816413,33371.75441520576,1780869.1795785709,4994.745298809226,654082.2887950942
10615134,64330.24390621642,2676716.8021214576,43778.96935006697,2023105.4949904517,61332.707432225034,3272993.292686787,9179.656792954345,1202113.5345821255
10615138,41439.0074797343,1724235.4583008657,28200.6864609008,1303204.8170285209,39508.11263426175,2108333.27065408,5913.1730801329995,774354.1564005297
10615153,37621.777426653374,1565404.3518069987,25602.92858919723,1183157.7190058683,35868.7504955386,1914120.290852693,5368.470314228397,703023.1053615828
10615168,43212.01571223636,1798008.5491219833,29407.280254968842,1358963.7024303467,41198.50565309604,2198540.3598937485,6166.173940648604,807485.6520050459
10615179,25939.353319345253,1079310.4246158006,17652.632494036567,815760.1316321932,24730.6814262332,1319742.0727118633,3701.437246995434,484718.3192551132
10615189,91795.67965399381,3819525.982991964,62470.15403671461,2886859.0051534404,87518.36184498912,4670379.366867498,13098.859620804536,1715349.1457160115
10620001,176126.5780212583,5522769.437995888,212909.44712180944,4552135.678999612,291331.9266345677,7925097.047346632,56969.56171834483,2833538.8852304504
10620004,128189.85991069145,4019626.387621581,154961.4629821134,3313171.9331706334,212039.54157497722,5768107.753478179,41464.043745667164,2062329.0183117434
10620006,82673.77020708894,2592386.546955429,99939.63945715381,2136771.3113217964,136751.13107385556,3720038.5059552616,26741.497548044863,1330062.4204605755
10620009,66582.79804028127,2087824.8260108382,80488.17434509141,1720886.9551204634,110134.96686147038,2995999.4799275575,21536.74286386271,1071189.5356975093
10620018,95066.5600854789,2980985.030845895,114920.58140781325,2457073.1169979116,157250.1119330246,4277671.905621729,30750.045353670208,1529438.6441482343
10620023,48355.67302715681,1516280.1443622564,58454.435015323514,1249791.9788255426,79985.38065624848,2175840.840351335,15641.032318360325,777950.0481034735
10620053,45738.497869199666,1434213.8535239527,55290.68016263834,1182148.9430692345,75656.29705243398,2058076.8586187675,14794.485911997044,735844.7187270314
10620060,146116.9925144058,4581764.261229409,176632.55847501222,3776513.3599124593,241692.90871098722,6574767.754832091,47262.719327594314,2350742.2033290328
10620061,46767.78217045159,1466488.9362844713,56534.92367189595,1208751.63894968,77358.84178990252,2104391.151829797,15127.416218056911,752403.9292920749
10620076,18646.8152981468,1039310.5463767849,22082.550227579322,790111.7536059472,12512.418159038307,1282096.8182126218,196.15692793934608,571942.1419555682
10620090,51050.43242892691,1600779.230383514,61711.97706719896,1319440.2429145474,84442.79677796262,2297095.849210362,16512.673973924102,821303.5591807984
10625207,33556.18031813345,1870308.229213985,39739.01309541768,1421858.4810089676,22516.92598694347,2307218.2208789093,352.9973960345915,1029247.8013072788
10625218,42844.92845921773,2388031.6984128295,50739.24257681407,1815445.748604495,28749.877783639135,2945883.5503974645,450.7112560489869,1314155.7828018742
10625244,32091.81610559311,1788689.510655585,38004.83512680202,1359809.7419943742,21534.305787650963,2206533.1082962267,337.59287892411305,984332.2706425524
10625262,30309.739736485833,1689362.5888596626,35894.405527914714,1284298.7519115258,20338.49382914312,2084003.0994924493,318.84615889025673,929671.7530485956
10625270,55019.08064039629,3066577.849741539,65156.520954950196,2331294.7327199024,36918.998375390445,3782940.25559669,578.7783953402421,1687565.963771936
20000000,50834003.17410562,184175077.30801135,65379099.97621948,179552074.86436307,132621949.41193351,367980365.32119167,15235763.748551568,117817530.46917854
31010000,3594369.8778475714,31596268.733694796,4351931.606759285,28924877.227157403,8779405.168123601,57097996.32812568,621313.8645774144,21723634.551049955
31020000,1501976.6646115677,13203109.290250454,1818538.420217411,12086816.910440218,3668643.500759676,23859497.212423112,259627.961981959,9077638.995173637
31030000,1790814.9937948564,15742139.434508082,2168253.3067579786,14411177.923371617,4374143.715307015,28447809.049992092,309555.8393684729,10823318.633261157
31510009,222092.65633897597,6964119.490723171,268475.2364020726,5740166.625178091,367364.66573950724,9993414.252203014,71837.66036132998,3573044.9369467376
31510025,34454.439233518155,1920374.1492764354,40802.7790682766,1459919.9363019431,23119.677233452287,2368979.700194914,362.44671520886914,1056799.5370799215
31510040,32802.33601937008,1828291.4924413175,38846.27059086406,1389916.230747017,22011.080085532536,2255386.239845221,345.0672600073038,1006125.6050479227
31515401,29538.565683727902,1646379.9500922211,34981.140207164455,1251622.1970458522,19821.01928632044,2030979.5786648826,310.7337208853303,906018.012047645
31515402,48118.950258228884,2681987.872155706,56985.01963932334,2038919.116337528,32288.860986613723,3308508.827667639,506.1918245770609,1475922.5658271015
31515403,36464.05972232554,1517232.8815448082,24815.061408595724,1146748.9490859546,34764.977885066895,1855217.9449108092,5203.268839097202,681389.2977294101
31515404,80072.11189789439,2510806.8151537157,96794.6420443067,2069529.3212320276,132447.713973621,3602972.7296479857,25899.97019152168,1288206.7274243098
31515405,58664.10556391878,3269739.2359756627,69473.15329497578,2485743.467702973,39364.889285660945,4033560.792242342,617.1225779702693,1799367.5410872903
31515406,70930.68309973499,3953436.864609834,83999.88669282729,3005508.7430382357,47596.0292982749,4876972.37634225,746.1619944755979,2175612.627345856
31515407,42622.52994962087,2375635.956146564,50475.866435623924,1806022.1728567167,28600.643552188398,2930592.123042698,448.37171400262235,1307334.2919514128
31519501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31530002,58294.72680913096,3407472.585229351,120690.92943367425,3034803.903225912,133068.61107655408,4922730.7219405575,8315.234480640633,2131070.3740682476
31530019,61419.75778939225,2555614.3996091667,41798.282277156184,1931574.3566253542,58557.83852687833,3124913.6187979244,8764.342594984662,1147726.4447655794
31530008,22508.462146601305,1254545.7075455834,26655.71777006283,953739.2961355555,15103.667086955627,1547611.6022817474,236.7798852898581,690388.0285408525
31530012,77360.64002590624,3218898.4901424097,52646.60730236155,2432895.111676474,73755.93831721952,3935953.612920789,11039.039829483418,1445607.3344701107
31530016,23328.416538605918,970671.9689545658,15875.799167155545,733649.4442253949,22241.404035484076,1186902.865954817,3328.867486647111,435928.7880566819
31530017,601267.1549550979,7310574.33266112,627193.7168558182,7452412.871306957,652990.0674096426,11918925.481082166,90160.34347133113,4178627.406230212
31530018,39657.51259187626,2318080.7999607925,82105.23173755548,2064556.7891606526,90525.68573878867,3348900.771607958,5656.798379038934,1449752.9162543109
31535401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31539504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31540013,45606.135929017655,2541932.082913481,54009.211290811254,1932444.9487976932,30602.707981910604,3135735.5575553435,479.75803781943534,1398848.5782959142
31540014,34884.79479104973,1944360.7154799888,41312.42900382637,1478155.1672943975,23408.455161843973,2398569.605076215,366.97388098689925,1069999.5648295158
31540019,29959.535583757774,1751209.7878442686,62026.95154304414,1559683.3625469927,68388.24035804205,2529949.6936682593,4273.466519977272,1095225.6267095017
31540028,132120.79493054803,4142888.0102245673,159713.34774108717,3414770.1686939416,218541.72248189233,5944986.461218794,42735.53637182545,2125570.2244897983
31545401,13046.416465571421,727163.2183989991,15450.260126700094,552808.982502798,8754.428876142509,897030.8748244133,137.24300549907468,400164.59963031317
31545402,14997.706624246905,624039.5011238359,10206.461203246798,471659.0648716099,14298.872453838017,763053.1178834976,2140.1100187450193,280256.14432587306
31545403,16448.824833170078,916801.9767062872,19479.573039972776,696977.4530337468,11037.518806648568,1130969.8543557746,173.0349604421586,504524.55056334584
31545404,37475.59301323648,2088763.0636986967,44380.59002522331,1587933.7055509859,25146.937052899943,2576704.8042609612,394.2280266438995,1149465.5036978775
31549501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31549502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31549503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31549504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31549506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31550001,25359.007647675124,1482297.4234187442,52502.21366564785,1320181.4229798515,57886.675359241584,2141455.54595141,3617.241324025705,927044.9124956832
31550002,12330.098347491517,513043.0014637528,8391.060951441226,387766.12998621416,11755.564236002861,627330.5795069188,1759.4534729007635,230407.61555104164
31550003,38496.137650900964,1601785.6020749472,26197.96114517599,1210655.251532796,36702.36897058017,1958605.9786969132,5493.2378618799285,719361.9251117551
31550005,21904.809049124124,1220900.1213942901,25940.839672546714,928161.019105871,14698.602744446485,1506106.2994616672,230.42969973544,671872.5533753143
31550006,24894.978607049517,1035855.0423513065,16941.899163284157,782915.8566694739,23734.970469933553,1266606.390009045,3552.409342856105,465202.5067757407
31550007,28355.987828029574,1179864.1579952687,19297.23636403342,891760.25625523,27034.710266973096,1442695.5710590826,4046.280885643417,529877.001620173
31550009,20047.63707937375,1117387.6242876805,23741.477870140654,849468.0424068896,13452.400006487747,1378412.9515510853,210.89300446514886,614908.6752344485
31550010,24362.745824019246,1357897.2209863972,28851.659103102786,1032309.8887339165,16347.931718012409,1675106.3602266826,256.28619689720944,747263.3158914526
31550011,150472.05473377323,4718325.164165875,181897.1465895595,3889073.510321177,248896.64071575366,6770730.744197351,48671.39931604862,2420806.8028052463
31550012,40632.49653257887,2264718.210413354,48119.163042377,1721699.5275291924,27265.287896739606,2793763.636712386,427.4373702371004,1246295.2374583231
31550013,81348.12725074375,4755001.500808823,168419.71174729365,4234956.189244995,185692.3069967917,6869487.981318425,11603.601040377023,2973829.5976170516
31559501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31570001,36198.96780230388,2017608.2834170146,42868.74256540453,1533839.9330767249,24290.293802234683,2488928.0394452894,380.7984476245081,1110308.3744004238
31570002,26783.134798592826,1492801.532923161,31718.012431899482,1134867.7650538955,17972.065301852883,1841524.7514382964,281.7477064407615,821502.3981341363
31570005,70130.98412399393,2199084.6590445857,84777.37558805985,1812592.7308691337,116004.04068008055,3155655.7871776395,22684.432260631904,1128273.0454845435
31570006,259902.04449049121,8149701.67654926,314180.8648074651,6717381.232645704,429905.3794625981,11694708.138497619,84067.4118050367,4181325.4858435597
31570007,51810.18785907022,2887724.99704256,61356.37948920661,2195325.9969305266,34765.761607315544,3562306.803763632,545.0221458141248,1589141.5957867075
31570008,30113.33585788082,1678415.6995855574,35661.81361101952,1275976.6330693318,20206.702559810004,2070498.9818284998,316.78006981035037,923647.5793105258
31570009,113097.13834761053,3546366.6313643274,136716.72649963247,2923088.1815166664,187074.58909290074,5088986.6098109195,36582.181267864675,1819516.0714333674
31580006,37536.247152217446,2092143.7206804054,44452.41988191153,1590503.7716640164,25187.637297841055,2580875.193539534,394.8660835656353,1151325.910293458
31580037,269584.55811834853,8453314.515381876,325885.50726641103,6967633.728566276,445921.2776964731,12130388.323879767,87199.29890525815,4337098.562113717
31580039,25107.925245785336,1399431.0067616778,29734.140199558093,1063884.9866940056,16847.963298717474,1726342.5713634328,264.1251819356777,770119.7397800116
